t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,6,0.744688,0,0,0,0.853287,0.604959,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.497485,0.550053,0.65021,0.1
2,7,0.746278,0,0,0,0.856575,0.606923,0.247897,0.0713523,6,0.165803,0.1,0.864,0.75,0.7,0.75,0.49696,0.550096,0.650424,0.1
3,4,0.747419,0,0,0,0.858363,0.608896,0.246844,0.0213523,6,0.158635,0.1,0.861,0.75,0.7,0.75,0.494926,0.550126,0.650642,0.1
4,6,0.749613,0,0,0,0.861651,0.613881,0.245791,0,6,0.151402,0.1,0.863,0.75,0.7,0.75,0.492366,0.550132,0.650869,0.1
5,1,0.751209,0,0,0,0.864939,0.615871,0.244736,0,6,0.144104,0.1,0.865,0.75,0.7,0.75,0.491797,0.550128,0.651101,0.1
6,3,0.753704,0,0,0,0.871227,0.617858,0.243681,0,6,0.136679,0.1,0.867,0.75,0.7,0.75,0.493217,0.550121,0.651337,0.1
7,4,0.754851,0,0,0,0.873016,0.619855,0.242624,0,6,0.129219,0.1,0.864,0.75,0.7,0.75,0.491128,0.550101,0.651576,0.1
8,1,0.756449,0,0,0,0.876305,0.621856,0.241566,0,6,0.121693,0.1,0.866,0.75,0.7,0.75,0.490529,0.550071,0.65182,0.1
9,7,0.758049,0,0,0,0.879593,0.623863,0.240508,0,6,0.114101,0.1,0.868,0.75,0.7,0.75,0.48992,0.550031,0.652068,0.1
10,1,0.75965,0,0,0,0.882883,0.625874,0.239448,0,6,0.106443,0.1,0.87,0.75,0.7,0.75,0.4893,0.549982,0.65232,0.1
11,10,0.761252,0,0,0,0.886172,0.62789,0.238388,0,6,0.0987198,0.1,0.87,0.75,0.7,0.75,0.488671,0.552924,0.652575,0.1
12,8,0.762855,0,0,0,0.889461,0.629911,0.237327,0,6,0.0909305,0.1,0.87,0.75,0.7,0.75,0.488031,0.552856,0.652835,0.1
13,8,0.76446,0,0,0,0.892751,0.631937,0.236264,0,6,0.0830755,0.1,0.87,0.75,0.7,0.75,0.487382,0.552778,0.653099,0.1
14,7,0.766066,0,0,0,0.896041,0.633968,0.235201,0,6,0.0751547,0.1,0.872,0.75,0.7,0.75,0.486722,0.552691,0.653367,0.1
15,11,0.767673,0,0,0,0.899331,0.636004,0.234136,0,6,0.0671681,0.1,0.872,0.75,0.7,0.75,0.486052,0.549594,0.653639,0.1
16,2,0.769733,0,0,0,0.902621,0.638053,0.233071,0.439553,4,0.0591157,0.1,0.873,0.75,0.703,0.75,0.485372,0.549487,0.653915,0.1
17,3,0.772243,0,0,0,0.908911,0.640101,0.232004,0.389553,4,0.0509375,0.1,0.875,0.75,0.703,0.75,0.486682,0.549376,0.654195,0.1
