t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,1,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,7,0.745675,0,0,0,0.856575,0.603908,0.247897,0,0,0.165803,0.1,0.864,0.75,0.7,0.75,0.49899,0.550126,0.650412,0.1
3,4,0.746815,0,0,0,0.858363,0.605874,0.246845,0,0,0.158635,0.1,0.861,0.75,0.7,0.75,0.496971,0.550171,0.650623,0.1
4,11,0.748406,0,0,0,0.861651,0.607844,0.245791,0,0,0.151402,0.1,0.861,0.75,0.7,0.75,0.496441,0.547208,0.650839,0.1
5,6,0.7506,0,0,0,0.864939,0.612826,0.244736,0,0,0.144104,0.1,0.863,0.75,0.7,0.75,0.493887,0.547219,0.651065,0.1
6,1,0.752195,0,0,0,0.868227,0.614813,0.243681,0,0,0.136739,0.1,0.865,0.75,0.7,0.75,0.493323,0.547222,0.651294,0.1
7,2,0.754243,0,0,0,0.871516,0.616813,0.242624,0,0,0.129309,0.1,0.866,0.75,0.703,0.75,0.492749,0.547215,0.651528,0.1
8,5,0.756143,0,0,0,0.875807,0.618818,0.241567,0,0,0.121793,0.1,0.868,0.75,0.703,0.75,0.492165,0.547199,0.655766,0.1
9,7,0.757744,0,0,0,0.879099,0.620828,0.240508,0,0,0.114211,0.1,0.87,0.75,0.703,0.75,0.491571,0.547174,0.656007,0.1
10,7,0.759346,0,0,0,0.882391,0.622842,0.239449,0,0,0.106563,0.1,0.872,0.75,0.703,0.75,0.490967,0.547139,0.656253,0.1
11,1,0.76095,0,0,0,0.885683,0.624861,0.238389,0,0,0.0988492,0.1,0.874,0.75,0.703,0.75,0.490352,0.547095,0.656503,0.1
12,2,0.763006,0,0,0,0.888976,0.626894,0.237327,0,0,0.0910697,0.1,0.875,0.75,0.706,0.75,0.489728,0.547041,0.656757,0.1
13,5,0.764915,0,0,0,0.893271,0.628932,0.236265,0,0,0.0832042,0.1,0.877,0.75,0.706,0.75,0.489094,0.546977,0.661014,0.1
14,9,0.766525,0,0,0,0.896567,0.630974,0.235202,0,0,0.0752729,0.1,0.877,0.75,0.706,0.75,0.488449,0.546904,0.661276,0.1
15,5,0.768437,0,0,0,0.900866,0.633022,0.234137,0,0,0.0672556,0.1,0.879,0.75,0.706,0.75,0.487794,0.546821,0.665542,0.1
16,11,0.77005,0,0,0,0.904165,0.635074,0.233072,0,0,0.0591723,0.1,0.879,0.75,0.706,0.75,0.487129,0.543729,0.665813,0.1
17,4,0.771216,0,0,0,0.905965,0.637137,0.232006,0,0,0.051053,0.1,0.876,0.75,0.706,0.75,0.484954,0.543622,0.666087,0.1
18,2,0.773284,0,0,0,0.909264,0.639214,0.230938,0,0,0.0428677,0.1,0.877,0.75,0.709,0.75,0.484268,0.543505,0.666365,0.1
19,10,0.774904,0,0,0,0.912564,0.641296,0.22987,0,0,0.0346164,0.1,0.877,0.75,0.709,0.75,0.483572,0.546378,0.666648,0.1
20,9,0.776526,0,0,0,0.915864,0.643383,0.228801,0,0,0.0262991,0.1,0.877,0.75,0.709,0.75,0.482865,0.546241,0.666935,0.1
21,4,0.777699,0,0,0,0.917664,0.64548,0.22773,0,0,0.0179459,0.1,0.874,0.75,0.709,0.75,0.480648,0.54609,0.667226,0.1
22,6,0.779926,0,0,0,0.920965,0.65059,0.226659,0,0,0.00952656,0.1,0.876,0.75,0.709,0.75,0.477906,0.545914,0.667527,0.1
23,1,0.781553,0,0,0,0.924265,0.652705,0.225586,0,0,0.00104125,0.1,0.878,0.75,0.709,0.75,0.477153,0.545727,0.667832,0.1
24,11,0.783183,0,0,0,0.927566,0.654826,0.224513,0,0,0,0.1,0.878,0.75,0.709,0.75,0.47639,0.54253,0.668142,0.1
25,3,0.785712,0,0,0,0.933867,0.656945,0.223438,0,0,0,0.1,0.88,0.75,0.709,0.75,0.477615,0.542329,0.668456,0.1
26,11,0.787342,0,0,0,0.937169,0.659069,0.222362,0,0,0,0.1,0.88,0.75,0.709,0.75,0.476831,0.539117,0.668774,0.1
27,11,0.788974,0,0,0,0.94047,0.661199,0.221285,0,0,0,0.1,0.88,0.75,0.709,0.75,0.476035,0.535895,0.669096,0.1
28,1,0.790607,0,0,0,0.943772,0.663334,0.220207,0,0,0,0.1,0.882,0.75,0.709,0.75,0.475229,0.535663,0.669423,0.1
29,1,0.792241,0,0,0,0.947074,0.665474,0.219128,0,0,0,0.1,0.884,0.75,0.709,0.75,0.474413,0.53542,0.669754,0.1
30,1,0.793877,0,0,0,0.950376,0.66762,0.218048,0,0,0,0.1,0.886,0.75,0.709,0.75,0.473585,0.535167,0.670089,0.1
31,7,0.795515,0,0,0,0.953679,0.669772,0.216967,0,0,0,0.1,0.888,0.75,0.709,0.75,0.472747,0.534903,0.670429,0.1
32,6,0.797755,0,0,0,0.956982,0.674937,0.215885,0,0,0,0.1,0.89,0.75,0.709,0.75,0.469883,0.534613,0.670779,0.1
33,2,0.799849,0,0,0,0.960285,0.677116,0.214801,0,0,0,0.1,0.891,0.75,0.712,0.75,0.469009,0.534312,0.671133,0.1
34,3,0.802392,0,0,0,0.966588,0.679294,0.213716,0,0,0,0.1,0.893,0.75,0.712,0.75,0.470123,0.534007,0.671491,0.1
35,3,0.804936,0,0,0,0.972892,0.681471,0.212631,0,0,0,0.1,0.895,0.75,0.712,0.75,0.471227,0.533697,0.671854,0.1
36,4,0.806132,0,0,0,0.974696,0.683659,0.211544,0,0,0,0.1,0.892,0.75,0.712,0.75,0.468819,0.533371,0.672222,0.1
37,1,0.807779,0,0,0,0.978,0.685853,0.210456,0,0,0,0.1,0.894,0.75,0.712,0.75,0.467901,0.533035,0.672593,0.1
38,8,0.809429,0,0,0,0.981304,0.688053,0.209366,0,0,0,0.1,0.894,0.75,0.712,0.75,0.466972,0.532687,0.672969,0.1
39,5,0.81138,0,0,0,0.985612,0.690258,0.208276,0,0,0,0.1,0.896,0.75,0.712,0.75,0.466031,0.532329,0.67735,0.1
40,3,0.813932,0,0,0,0.99192,0.692463,0.207184,0,0,0,0.1,0.898,0.75,0.712,0.75,0.46708,0.531965,0.677735,0.1
41,5,0.815886,0,0,0,0.996231,0.694674,0.206092,0,0,0,0.1,0.9,0.75,0.712,0.75,0.466118,0.53159,0.682124,0.1
42,1,0.817542,0,0,0,0.999543,0.696891,0.204998,0,0,0,0.1,0.902,0.75,0.712,0.75,0.465145,0.531204,0.682518,0.1
