t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0,0,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,9,0.746568,0,0,0,0.859575,0.603894,0.247917,0,0,0.165683,0.1,0.862,0.75,0.7,0.75,0.50099,0.550138,0.650412,0.1
3,2,0.748606,0,0,0,0.862863,0.605856,0.246868,0,0,0.158425,0.1,0.863,0.75,0.703,0.75,0.500471,0.550194,0.650623,0.1
4,5,0.750498,0,0,0,0.867154,0.607823,0.245815,0,0,0.151082,0.1,0.865,0.75,0.703,0.75,0.499942,0.550241,0.654839,0.1
5,7,0.75209,0,0,0,0.870445,0.609794,0.24476,0,0,0.143674,0.1,0.867,0.75,0.703,0.75,0.499402,0.550278,0.655059,0.1
6,4,0.753235,0,0,0,0.872236,0.611775,0.243704,0,0,0.136229,0.1,0.864,0.75,0.703,0.75,0.497353,0.550302,0.655282,0.1
7,2,0.755283,0,0,0,0.875528,0.61377,0.242648,0,0,0.128718,0.1,0.865,0.75,0.706,0.75,0.496795,0.550317,0.65551,0.1
8,9,0.756881,0,0,0,0.878819,0.615769,0.241591,0,0,0.121142,0.1,0.865,0.75,0.706,0.75,0.496226,0.550322,0.655741,0.1
9,2,0.758933,0,0,0,0.882111,0.617782,0.240532,0,0,0.1135,0.1,0.866,0.75,0.709,0.75,0.495647,0.550318,0.655977,0.1
10,4,0.760087,0,0,0,0.883903,0.619805,0.239473,0,0,0.105822,0.1,0.863,0.75,0.709,0.75,0.493558,0.5503,0.656216,0.1
11,2,0.762144,0,0,0,0.887195,0.621841,0.238413,0,0,0.0980776,0.1,0.864,0.75,0.712,0.75,0.492959,0.550273,0.65646,0.1
12,3,0.764651,0,0,0,0.893488,0.623875,0.237351,0,0,0.0902079,0.1,0.866,0.75,0.712,0.75,0.49435,0.550242,0.656708,0.1
13,2,0.766711,0,0,0,0.89678,0.625923,0.236289,0,0,0.0822723,0.1,0.867,0.75,0.715,0.75,0.49373,0.550201,0.65696,0.1
14,3,0.76922,0,0,0,0.903073,0.627969,0.235226,0,0,0.0742108,0.1,0.869,0.75,0.715,0.75,0.495101,0.550157,0.657216,0.1
15,8,0.770831,0,0,0,0.906366,0.630019,0.234162,0,0,0.0660835,0.1,0.869,0.75,0.715,0.75,0.494461,0.550103,0.657476,0.1
16,7,0.772443,0,0,0,0.909659,0.632074,0.233096,0,0,0.0578903,0.1,0.871,0.75,0.715,0.75,0.493811,0.55004,0.65774,0.1
17,3,0.774955,0,0,0,0.915952,0.634127,0.23203,0,0,0.0495713,0.1,0.873,0.75,0.715,0.75,0.49515,0.549972,0.658008,0.1
18,2,0.77702,0,0,0,0.919246,0.636194,0.230963,0,0,0.0411864,0.1,0.874,0.75,0.718,0.75,0.49448,0.549895,0.65828,0.1
19,9,0.778636,0,0,0,0.92254,0.638266,0.229895,0,0,0.0327356,0.1,0.874,0.75,0.718,0.75,0.493799,0.549808,0.658557,0.1
20,4,0.779805,0,0,0,0.924333,0.640349,0.228826,0,0,0.0242489,0.1,0.871,0.75,0.718,0.75,0.491608,0.549707,0.658838,0.1
21,8,0.781425,0,0,0,0.927628,0.642436,0.227755,0,0,0.0156963,0.1,0.871,0.75,0.718,0.75,0.490906,0.549596,0.659123,0.1
22,2,0.783497,0,0,0,0.930922,0.644538,0.226684,0,0,0.00707791,0.1,0.872,0.75,0.721,0.75,0.490194,0.549474,0.659412,0.1
23,10,0.785122,0,0,0,0.934216,0.646645,0.225612,0,0,0,0.1,0.872,0.75,0.721,0.75,0.489471,0.552343,0.659705,0.1
24,11,0.786747,0,0,0,0.937511,0.648757,0.224538,0,0,0,0.1,0.872,0.75,0.721,0.75,0.488738,0.549201,0.660002,0.1
25,11,0.788374,0,0,0,0.940806,0.650874,0.223464,0,0,0,0.1,0.872,0.75,0.721,0.75,0.487994,0.546049,0.660304,0.1
26,10,0.790002,0,0,0,0.944101,0.652997,0.222388,0,0,0,0.1,0.872,0.75,0.721,0.75,0.487239,0.548887,0.66061,0.1
27,8,0.791632,0,0,0,0.947397,0.655125,0.221312,0,0,0,0.1,0.872,0.75,0.721,0.75,0.486475,0.548715,0.66092,0.1
28,8,0.793263,0,0,0,0.950693,0.657258,0.220234,0.189808,4,0,0.1,0.872,0.75,0.721,0.75,0.485699,0.548532,0.661235,0.1
29,2,0.795347,0,0,0,0.953989,0.659406,0.219155,0.139808,4,0,0.1,0.873,0.75,0.724,0.75,0.484913,0.548339,0.661554,0.1
30,2,0.797434,0,0,0,0.957285,0.661568,0.218075,0.0898076,4,0,0.1,0.874,0.75,0.727,0.75,0.484116,0.548135,0.661877,0.1
31,5,0.799374,0,0,0,0.961584,0.663736,0.216995,0.0398076,4,0,0.1,0.876,0.75,0.727,0.75,0.483308,0.547921,0.666204,0.1
32,8,0.801014,0,0,0,0.964884,0.665909,0.215913,0,4,0,0.1,0.876,0.75,0.727,0.75,0.482489,0.547696,0.666536,0.1
33,7,0.802657,0,0,0,0.968184,0.668088,0.214829,0,4,0,0.1,0.878,0.75,0.727,0.75,0.481659,0.547461,0.666872,0.1
34,2,0.804752,0,0,0,0.971484,0.670282,0.213745,0,4,0,0.1,0.879,0.75,0.73,0.75,0.480819,0.547215,0.667213,0.1
35,6,0.807001,0,0,0,0.974784,0.675488,0.21266,0,4,0,0.1,0.881,0.75,0.73,0.75,0.477953,0.546943,0.667564,0.1
36,10,0.808651,0,0,0,0.978085,0.6777,0.211573,0,4,0,0.1,0.881,0.75,0.73,0.75,0.477075,0.54966,0.667919,0.1
37,9,0.810302,0,0,0,0.981386,0.679918,0.210486,0,4,0,0.1,0.881,0.75,0.73,0.75,0.476187,0.549366,0.668279,0.1
38,7,0.811955,0,0,0,0.984687,0.682142,0.209397,0,4,0,0.1,0.883,0.75,0.73,0.75,0.475287,0.549061,0.668643,0.1
39,5,0.81391,0,0,0,0.988992,0.684372,0.208307,0,4,0,0.1,0.885,0.75,0.73,0.75,0.474376,0.548745,0.673012,0.1
