t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,10,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.86,0.75,0.7,0.75,0.4995,0.553068,0.650204,0.1
2,4,0.745226,0,0,0,0.855075,0.603913,0.247897,0,0,0.165833,0.1,0.857,0.75,0.7,0.75,0.49749,0.553122,0.650412,0.1
3,6,0.747417,0,0,0,0.858363,0.608887,0.246845,0,0,0.158665,0.1,0.859,0.75,0.7,0.75,0.494956,0.553152,0.65063,0.1
4,5,0.749311,0,0,0,0.862654,0.610864,0.245791,0,0,0.151412,0.1,0.861,0.75,0.7,0.75,0.494411,0.553173,0.654851,0.1
5,5,0.751206,0,0,0,0.866948,0.612846,0.244736,0,0,0.144073,0.1,0.863,0.75,0.7,0.75,0.493857,0.553184,0.659077,0.1
6,11,0.752803,0,0,0,0.870242,0.614833,0.243681,0,0,0.136669,0.1,0.863,0.75,0.7,0.75,0.493293,0.550187,0.659307,0.1
7,11,0.754401,0,0,0,0.873537,0.616825,0.242624,0,0,0.129198,0.1,0.863,0.75,0.7,0.75,0.492719,0.54718,0.65954,0.1
8,10,0.756,0,0,0,0.876832,0.618821,0.241567,0,0,0.121661,0.1,0.863,0.75,0.7,0.75,0.492134,0.550164,0.659778,0.1
9,1,0.757601,0,0,0,0.880126,0.620821,0.240508,0,0,0.114059,0.1,0.865,0.75,0.7,0.75,0.49154,0.550139,0.66002,0.1
10,10,0.759202,0,0,0,0.883421,0.622827,0.239449,0,0,0.10639,0.1,0.865,0.75,0.7,0.75,0.490936,0.553104,0.660265,0.1
11,11,0.760805,0,0,0,0.886717,0.624837,0.238389,0,0,0.0986559,0.1,0.865,0.75,0.7,0.75,0.490322,0.550059,0.660515,0.1
12,10,0.758148,0,0,0,0.881681,0.618046,0.237327,0.419767,1,0.0910223,0.1,0.865,0.75,0.7,0.75,0.489742,0.553032,0.660751,0.1
13,2,0.756428,0,0,0,0.877574,0.612291,0.236265,0.369767,1,0.0834708,0.1,0.866,0.75,0.703,0.75,0.489191,0.553019,0.660976,0.1
14,4,0.754284,0,0,0,0.872891,0.607537,0.235202,0.319767,1,0.076013,0.1,0.863,0.75,0.703,0.75,0.487163,0.553012,0.661191,0.1
15,2,0.753506,0,0,0,0.870605,0.603761,0.234138,0.269767,1,0.0686009,0.1,0.864,0.75,0.706,0.75,0.486655,0.553013,0.661398,0.1
16,1,0.752733,0,0,0,0.869204,0.60093,0.233073,0.219767,1,0.0612168,0.1,0.866,0.75,0.706,0.75,0.48616,0.55302,0.6616,0.1
17,7,0.752408,0,0,0,0.868679,0.599029,0.232007,0.169767,1,0.0538433,0.1,0.868,0.75,0.706,0.75,0.485675,0.55303,0.661798,0.1
