t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0,0,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,1,0.746568,0,0,0,0.859575,0.603894,0.247917,0,0,0.165683,0.1,0.864,0.75,0.7,0.75,0.50099,0.550138,0.650412,0.1
3,7,0.748155,0,0,0,0.862863,0.605847,0.246868,0,0,0.158425,0.1,0.866,0.75,0.7,0.75,0.500471,0.550194,0.650623,0.1
4,6,0.750345,0,0,0,0.866151,0.610812,0.245815,0,0,0.151102,0.1,0.868,0.75,0.7,0.75,0.497927,0.550226,0.650845,0.1
5,4,0.751487,0,0,0,0.867939,0.612787,0.24476,0,0,0.143744,0.1,0.865,0.75,0.7,0.75,0.495873,0.550244,0.651071,0.1
6,6,0.753682,0,0,0,0.871227,0.617773,0.243704,0,0,0.136319,0.1,0.867,0.75,0.7,0.75,0.493294,0.550237,0.651306,0.1
7,1,0.755278,0,0,0,0.874516,0.619765,0.242648,0,0,0.128829,0.1,0.869,0.75,0.7,0.75,0.492705,0.550222,0.651546,0.1
8,5,0.757176,0,0,0,0.878808,0.621761,0.24159,0,0,0.121253,0.1,0.871,0.75,0.7,0.75,0.492106,0.550197,0.655789,0.1
9,3,0.759674,0,0,0,0.885099,0.623754,0.240532,0,0,0.113551,0.1,0.873,0.75,0.7,0.75,0.493497,0.550168,0.656037,0.1
10,1,0.761273,0,0,0,0.888391,0.625753,0.239473,0,0,0.105783,0.1,0.875,0.75,0.7,0.75,0.492878,0.550131,0.656288,0.1
11,9,0.762874,0,0,0,0.891684,0.627756,0.238412,0,0,0.0979492,0.1,0.875,0.75,0.7,0.75,0.49225,0.550083,0.656544,0.1
12,10,0.764475,0,0,0,0.894976,0.629764,0.237351,0,0,0.0900497,0.1,0.875,0.75,0.7,0.75,0.491611,0.553026,0.656803,0.1
13,3,0.766977,0,0,0,0.901269,0.63177,0.236288,0,0,0.0820243,0.1,0.877,0.75,0.7,0.75,0.492962,0.552966,0.657067,0.1
14,9,0.768274,0,0,0,0.903964,0.633152,0.235225,0,1,0.073945,0.1,0.877,0.75,0.7,0.75,0.492306,0.552898,0.657333,0.1
15,4,0.769429,0,0,0,0.905757,0.635173,0.23416,0,1,0.0658299,0.1,0.874,0.75,0.7,0.75,0.49014,0.552816,0.657603,0.1
16,2,0.771487,0,0,0,0.90905,0.637208,0.233095,0,1,0.0576489,0.1,0.875,0.75,0.703,0.75,0.489465,0.552724,0.657878,0.1
17,2,0.773549,0,0,0,0.912343,0.639257,0.232029,0,1,0.049402,0.1,0.876,0.75,0.706,0.75,0.488779,0.552622,0.658156,0.1
18,2,0.775613,0,0,0,0.915637,0.64132,0.230961,0,1,0.0410893,0.1,0.877,0.75,0.709,0.75,0.488082,0.55251,0.658439,0.1
19,1,0.777228,0,0,0,0.918931,0.643388,0.229893,0,1,0.0327107,0.1,0.879,0.75,0.709,0.75,0.487376,0.552389,0.658726,0.1
20,2,0.779297,0,0,0,0.922225,0.64547,0.228823,0,1,0.0242662,0.1,0.88,0.75,0.712,0.75,0.486659,0.552257,0.659017,0.1
21,3,0.781815,0,0,0,0.928519,0.64755,0.227753,0,1,0.0156958,0.1,0.882,0.75,0.712,0.75,0.487931,0.552121,0.659312,0.1
22,5,0.783736,0,0,0,0.932816,0.649636,0.226681,0,1,0.00703949,0.1,0.884,0.75,0.712,0.75,0.487194,0.551976,0.663611,0.1
23,6,0.785959,0,0,0,0.936114,0.654734,0.225608,0,1,0,0.1,0.886,0.75,0.712,0.75,0.48443,0.551805,0.663921,0.1
24,8,0.787584,0,0,0,0.939412,0.656837,0.224535,0,1,0,0.1,0.886,0.75,0.712,0.75,0.483657,0.551624,0.664234,0.1
25,8,0.78921,0,0,0,0.94271,0.658946,0.22346,0,1,0,0.1,0.886,0.75,0.712,0.75,0.482873,0.551432,0.664552,0.1
26,5,0.791139,0,0,0,0.947012,0.66106,0.222384,0,1,0,0.1,0.888,0.75,0.712,0.75,0.482078,0.551231,0.668874,0.1
27,2,0.79322,0,0,0,0.950313,0.663189,0.221307,0,1,0,0.1,0.889,0.75,0.715,0.75,0.481273,0.551018,0.669201,0.1
28,6,0.795455,0,0,0,0.953615,0.66833,0.220229,0,1,0,0.1,0.891,0.75,0.715,0.75,0.478442,0.550781,0.669537,0.1
29,10,0.797091,0,0,0,0.956917,0.670477,0.219149,0,1,0,0.1,0.891,0.75,0.715,0.75,0.4776,0.553532,0.669878,0.1
30,7,0.798728,0,0,0,0.96022,0.67263,0.218069,0,1,0,0.1,0.893,0.75,0.715,0.75,0.476748,0.553273,0.670223,0.1
31,1,0.800367,0,0,0,0.963522,0.674789,0.216988,0,1,0,0.1,0.895,0.75,0.715,0.75,0.475884,0.553004,0.670573,0.1
32,11,0.802007,0,0,0,0.966825,0.676953,0.215905,0,1,0,0.1,0.895,0.75,0.715,0.75,0.475011,0.549724,0.670927,0.1
33,10,0.803649,0,0,0,0.970129,0.679123,0.214821,0,1,0,0.1,0.895,0.75,0.715,0.75,0.474126,0.552432,0.671285,0.1
34,3,0.806191,0,0,0,0.976432,0.681291,0.213736,0,1,0,0.1,0.897,0.75,0.715,0.75,0.47523,0.552136,0.671648,0.1
35,5,0.808135,0,0,0,0.980739,0.683466,0.21265,0,1,0,0.1,0.899,0.75,0.715,0.75,0.474324,0.55183,0.676015,0.1
36,9,0.80978,0,0,0,0.984046,0.685646,0.211563,0,1,0,0.1,0.899,0.75,0.715,0.75,0.473406,0.551512,0.676386,0.1
37,11,0.811427,0,0,0,0.987353,0.687833,0.210475,0,1,0,0.1,0.899,0.75,0.715,0.75,0.472478,0.548183,0.676762,0.1
38,2,0.813528,0,0,0,0.990661,0.690034,0.209385,0,1,0,0.1,0.9,0.75,0.718,0.75,0.471539,0.547843,0.677142,0.1
39,11,0.81518,0,0,0,0.993968,0.692241,0.208295,0,1,0,0.1,0.9,0.75,0.718,0.75,0.470589,0.544493,0.677526,0.1
40,5,0.81692,0,0,0,0.998279,0.694455,0.207203,0,2,0,0.1,0.902,0.748574,0.718,0.75,0.469628,0.54413,0.680943,0.1
41,11,0.818099,0,0,0,1,0.696674,0.20611,0,2,0,0.1,0.902,0.748574,0.718,0.75,0.468655,0.540757,0.681336,0.1
42,8,0.816876,0,0,0,1,0.6989,0.205016,0.370095,2,0,0.1,0.902,0.735995,0.718,0.75,0.467672,0.540373,0.673147,0.1
43,11,0.815907,0,0,0,1,0.701132,0.20392,0.320095,2,0,0.1,0.902,0.725099,0.718,0.75,0.466677,0.536977,0.666076,0.1
44,3,0.81518,0,0,0,1,0.703363,0.202823,0.270095,2,0,0.1,0.904,0.715815,0.718,0.75,0.467672,0.536576,0.660086,0.1
45,1,0.814687,0,0,0,1,0.7056,0.201726,0.220095,2,0,0.1,0.906,0.708082,0.718,0.75,0.466655,0.536163,0.655149,0.1
46,8,0.814421,0,0,0,1,0.707844,0.200626,0.170095,2,0,0.1,0.906,0.701848,0.718,0.75,0.465627,0.535739,0.651239,0.1
47,7,0.814374,0,0,0,1,0.710094,0.199526,0.120095,2,0,0.1,0.908,0.697073,0.718,0.75,0.464588,0.535303,0.648336,0.1
48,9,0.814544,0,0,0,1,0.71235,0.198424,0.0700953,2,0,0.1,0.908,0.693724,0.718,0.75,0.463537,0.534856,0.646425,0.1
49,2,0.815377,0,0,0,1,0.714622,0.197322,0.0200953,2,0,0.1,0.909,0.691779,0.721,0.75,0.462476,0.534397,0.645494,0.1
50,10,0.81597,0,0,0,1,0.7169,0.196218,0,2,0,0.1,0.909,0.691223,0.721,0.75,0.461402,0.536927,0.645539,0.1
51,3,0.816647,0,0,0,1,0.719178,0.195112,0,2,0,0.1,0.911,0.691223,0.721,0.75,0.462318,0.536451,0.645978,0.1
52,5,0.817325,0,0,0,1,0.721462,0.194006,0,2,0,0.1,0.913,0.691223,0.721,0.75,0.461222,0.535963,0.65042,0.1
53,5,0.818005,0,0,0,1,0.723753,0.192898,0,2,0,0.1,0.915,0.691223,0.721,0.75,0.460115,0.535463,0.654868,0.1
54,8,0.818686,0,0,0,1,0.726051,0.191789,0,2,0,0.1,0.915,0.691223,0.721,0.75,0.458996,0.534951,0.65532,0.1
55,1,0.819369,0,0,0,1,0.728355,0.190678,0,2,0,0.1,0.917,0.691223,0.721,0.75,0.457866,0.534427,0.655777,0.1
56,11,0.820053,0,0,0,1,0.730667,0.189566,0,2,0,0.1,0.917,0.691223,0.721,0.75,0.456724,0.530891,0.656238,0.1
57,6,0.821341,0,0,0,1,0.735992,0.188453,0,2,0,0.1,0.919,0.691223,0.721,0.75,0.453556,0.530328,0.65671,0.1
58,4,0.822031,0,0,0,1,0.738329,0.187339,0,2,0,0.1,0.916,0.691223,0.721,0.75,0.450876,0.529749,0.657187,0.1
59,6,0.823325,0,0,0,1,0.743681,0.186223,0,2,0,0.1,0.918,0.691223,0.721,0.75,0.447669,0.529142,0.657674,0.1
60,7,0.82402,0,0,0,1,0.74604,0.185106,0,2,0,0.1,0.92,0.691223,0.721,0.75,0.446451,0.528522,0.658166,0.1
61,8,0.824717,0,0,0,1,0.748406,0.183988,0,2,0,0.1,0.92,0.691223,0.721,0.75,0.44522,0.52789,0.658663,0.1
62,8,0.825416,0,0,0,1,0.750779,0.182868,0,2,0,0.1,0.92,0.691223,0.721,0.75,0.443978,0.527246,0.659165,0.1
63,6,0.826717,0,0,0,1,0.756167,0.181747,0,2,0,0.1,0.922,0.691223,0.721,0.75,0.440709,0.526574,0.659677,0.1
64,4,0.827422,0,0,0,1,0.758567,0.180625,0,2,0,0.1,0.919,0.691223,0.721,0.75,0.437929,0.525885,0.660194,0.1
65,2,0.82858,0,0,0,1,0.760984,0.179501,0,2,0,0.1,0.92,0.691223,0.724,0.75,0.436636,0.525182,0.660716,0.1
66,4,0.829291,0,0,0,1,0.763413,0.178376,0,2,0,0.1,0.917,0.691223,0.724,0.75,0.433831,0.524463,0.661243,0.1
67,3,0.830002,0,0,0,1,0.765843,0.177249,0,2,0,0.1,0.919,0.691223,0.724,0.75,0.434514,0.523737,0.661774,0.1
68,5,0.830715,0,0,0,1,0.76828,0.176121,0,2,0,0.1,0.921,0.691223,0.724,0.75,0.433185,0.522997,0.666311,0.1
69,6,0.832031,0,0,0,1,0.773732,0.174992,0,2,0,0.1,0.923,0.691223,0.724,0.75,0.429828,0.52223,0.666859,0.1
70,9,0.83275,0,0,0,1,0.776191,0.173861,0,2,0,0.1,0.923,0.691223,0.724,0.75,0.42846,0.521449,0.667411,0.1
71,1,0.833469,0,0,0,1,0.778658,0.172728,0,2,0,0.1,0.925,0.691223,0.724,0.75,0.427079,0.520655,0.667968,0.1
72,7,0.834191,0,0,0,1,0.781133,0.171595,0,2,0,0.1,0.927,0.691223,0.724,0.75,0.425685,0.519848,0.66853,0.1
73,11,0.834915,0,0,0,1,0.783616,0.170459,0,2,0,0.1,0.927,0.691223,0.724,0.75,0.42428,0.516027,0.669098,0.1
74,1,0.83564,0,0,0,1,0.786107,0.169323,0,2,0,0.1,0.929,0.691223,0.724,0.75,0.422862,0.515193,0.66967,0.1
75,9,0.836368,0,0,0,1,0.788605,0.168185,0,2,0,0.1,0.929,0.691223,0.724,0.75,0.421431,0.514345,0.670247,0.1
76,6,0.837698,0,0,0,1,0.794119,0.167045,0,2,0,0.1,0.931,0.691223,0.724,0.75,0.417973,0.513469,0.670835,0.1
77,3,0.838429,0,0,0,1,0.796633,0.165904,0,2,0,0.1,0.933,0.691223,0.724,0.75,0.418502,0.512585,0.671429,0.1
