t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,11,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.86,0.75,0.7,0.75,0.4995,0.547068,0.650204,0.1
2,8,0.745675,0,0,0,0.856575,0.603908,0.247897,0,0,0.165803,0.1,0.86,0.75,0.7,0.75,0.49899,0.547126,0.650412,0.1
3,1,0.747264,0,0,0,0.859863,0.605869,0.246845,0.0209846,4,0.158605,0.1,0.862,0.75,0.7,0.75,0.498471,0.547176,0.650623,0.1
4,6,0.749455,0,0,0,0.863151,0.610841,0.245791,0,4,0.151342,0.1,0.864,0.75,0.7,0.75,0.495926,0.547201,0.650845,0.1
5,6,0.751649,0,0,0,0.866439,0.615825,0.244736,0,4,0.144014,0.1,0.866,0.75,0.7,0.75,0.493357,0.547203,0.651077,0.1
6,11,0.753245,0,0,0,0.869727,0.617813,0.243681,0,4,0.136619,0.1,0.866,0.75,0.7,0.75,0.492778,0.544195,0.651312,0.1
7,1,0.754841,0,0,0,0.873016,0.619807,0.242624,0,4,0.129159,0.1,0.868,0.75,0.7,0.75,0.492189,0.544177,0.651552,0.1
8,4,0.75599,0,0,0,0.874805,0.62181,0.241567,0,4,0.121663,0.1,0.865,0.75,0.7,0.75,0.49009,0.544146,0.651796,0.1
9,7,0.75759,0,0,0,0.878093,0.623818,0.240508,0,4,0.114101,0.1,0.867,0.75,0.7,0.75,0.489481,0.544106,0.652043,0.1
10,1,0.759191,0,0,0,0.881382,0.625831,0.239449,0,4,0.106473,0.1,0.869,0.75,0.7,0.75,0.488862,0.544055,0.652295,0.1
11,3,0.761692,0,0,0,0.887672,0.627842,0.238388,0,4,0.0987198,0.1,0.871,0.75,0.7,0.75,0.490233,0.544002,0.652551,0.1
12,8,0.763294,0,0,0,0.890961,0.629857,0.237327,0,4,0.0909006,0.1,0.871,0.75,0.7,0.75,0.489593,0.543939,0.65281,0.1
13,8,0.764898,0,0,0,0.894251,0.631877,0.236265,0,4,0.0830156,0.1,0.871,0.75,0.7,0.75,0.488944,0.543866,0.653074,0.1
14,10,0.766502,0,0,0,0.89754,0.633902,0.235201,0,4,0.0750647,0.1,0.871,0.75,0.7,0.75,0.488285,0.546783,0.653342,0.1
15,10,0.768108,0,0,0,0.90083,0.635932,0.234137,0,4,0.0670481,0.1,0.871,0.75,0.7,0.75,0.487615,0.549691,0.653614,0.1
16,7,0.769715,0,0,0,0.904121,0.637967,0.233071,0,4,0.0589657,0.1,0.873,0.75,0.7,0.75,0.486936,0.549589,0.65389,0.1
17,8,0.771324,0,0,0,0.907411,0.640008,0.232005,0,4,0.0508175,0.1,0.873,0.75,0.7,0.75,0.486246,0.549478,0.65417,0.1
18,2,0.773385,0,0,0,0.910702,0.642062,0.230937,0,4,0.0426035,0.1,0.874,0.75,0.703,0.75,0.485546,0.549356,0.654454,0.1
19,2,0.77545,0,0,0,0.913993,0.64413,0.229869,0,4,0.0343236,0.1,0.875,0.75,0.706,0.75,0.484835,0.549225,0.654742,0.1
20,6,0.777667,0,0,0,0.917284,0.649211,0.228799,0,4,0.0259779,0.1,0.877,0.75,0.706,0.75,0.4821,0.549068,0.655041,0.1
21,8,0.779286,0,0,0,0.920575,0.651297,0.227729,0,4,0.0175664,0.1,0.877,0.75,0.706,0.75,0.481354,0.548901,0.655343,0.1
22,3,0.781805,0,0,0,0.926866,0.653381,0.226657,0,4,0.00902912,0.1,0.879,0.75,0.706,0.75,0.482597,0.548731,0.65565,0.1
23,8,0.783425,0,0,0,0.930158,0.65547,0.225584,0,4,0.000425954,0.1,0.879,0.75,0.706,0.75,0.48183,0.54855,0.655961,0.1
24,1,0.785046,0,0,0,0.93345,0.657565,0.22451,0,4,0,0.1,0.881,0.75,0.706,0.75,0.481053,0.548359,0.656276,0.1
25,4,0.78622,0,0,0,0.935242,0.659671,0.223435,0,4,0,0.1,0.878,0.75,0.706,0.75,0.478765,0.548153,0.656595,0.1
26,3,0.788743,0,0,0,0.941535,0.661775,0.22236,0,4,0,0.1,0.88,0.75,0.706,0.75,0.479967,0.547942,0.656919,0.1
27,9,0.790369,0,0,0,0.944827,0.663884,0.221282,0,4,0,0.1,0.88,0.75,0.706,0.75,0.479158,0.547722,0.657247,0.1
28,2,0.792447,0,0,0,0.94812,0.666008,0.220204,0,4,0,0.1,0.881,0.75,0.709,0.75,0.478338,0.547491,0.657579,0.1
29,4,0.793628,0,0,0,0.949914,0.668143,0.219125,0,4,0,0.1,0.878,0.75,0.709,0.75,0.476008,0.547244,0.657915,0.1
30,2,0.795712,0,0,0,0.953207,0.670292,0.218045,0,4,0,0.1,0.879,0.75,0.712,0.75,0.475168,0.546988,0.658255,0.1
31,3,0.798246,0,0,0,0.959501,0.67244,0.216963,0,4,0,0.1,0.881,0.75,0.712,0.75,0.476316,0.546726,0.6586,0.1
32,5,0.800182,0,0,0,0.963798,0.674594,0.21588,0,4,0,0.1,0.883,0.75,0.712,0.75,0.475454,0.546455,0.66295,0.1
33,6,0.802421,0,0,0,0.967095,0.679761,0.214797,0,4,0,0.1,0.885,0.75,0.712,0.75,0.472566,0.546157,0.663309,0.1
34,3,0.804961,0,0,0,0.973392,0.681926,0.213712,0,4,0,0.1,0.887,0.75,0.712,0.75,0.473667,0.545854,0.663673,0.1
35,1,0.806601,0,0,0,0.97669,0.684097,0.212626,0,4,0,0.1,0.889,0.75,0.712,0.75,0.472758,0.545541,0.664041,0.1
36,1,0.808244,0,0,0,0.979988,0.686274,0.211539,0,4,0,0.1,0.891,0.75,0.712,0.75,0.471837,0.545216,0.664414,0.1
37,7,0.809887,0,0,0,0.983286,0.688457,0.21045,0,4,0,0.1,0.893,0.75,0.712,0.75,0.470906,0.544881,0.664791,0.1
38,6,0.812134,0,0,0,0.986585,0.693654,0.209361,0,4,0,0.1,0.895,0.75,0.712,0.75,0.467949,0.54452,0.665178,0.1
39,4,0.813333,0,0,0,0.988384,0.695861,0.20827,0,4,0,0.1,0.892,0.75,0.712,0.75,0.46548,0.544142,0.66557,0.1
40,3,0.815883,0,0,0,0.994683,0.698068,0.207178,0,4,0,0.1,0.894,0.75,0.712,0.75,0.466501,0.54376,0.665966,0.1
41,8,0.817534,0,0,0,0.997983,0.700281,0.206085,0,4,0,0.1,0.894,0.75,0.712,0.75,0.465511,0.543367,0.666366,0.1
42,8,0.817669,0,0,0,1,0.7025,0.20499,0.201785,2,0,0.1,0.894,0.742446,0.712,0.75,0.464509,0.542962,0.661738,0.1
43,8,0.817434,0,0,0,1,0.704726,0.203895,0.151785,2,0,0.1,0.894,0.736454,0.712,0.75,0.463497,0.542546,0.658141,0.1
44,2,0.817881,0,0,0,1,0.706966,0.202798,0.101785,2,0,0.1,0.895,0.731983,0.715,0.75,0.462473,0.542118,0.655559,0.1
45,5,0.818103,0,0,0,1,0.709213,0.2017,0.0517847,2,0,0.1,0.897,0.729002,0.715,0.75,0.461438,0.541679,0.657963,0.1
46,5,0.818774,0,0,0,1,0.711467,0.200601,0.132783,4,0,0.1,0.899,0.729002,0.715,0.75,0.460392,0.541228,0.662386,0.1
