t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,9,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.86,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,5,0.745976,0,0,0,0.857578,0.603908,0.247897,0.229461,4,0.165783,0.1,0.862,0.75,0.7,0.75,0.49899,0.550126,0.654412,0.1
3,6,0.748167,0,0,0,0.860869,0.608876,0.246845,0.179461,4,0.158565,0.1,0.864,0.75,0.7,0.75,0.496456,0.550161,0.654629,0.1
4,7,0.749759,0,0,0,0.86416,0.610848,0.245791,0.129461,4,0.151282,0.1,0.866,0.75,0.7,0.75,0.495911,0.550186,0.654851,0.1
5,7,0.751353,0,0,0,0.867451,0.612825,0.244736,0.0794609,4,0.143933,0.1,0.868,0.75,0.7,0.75,0.495357,0.550203,0.655077,0.1
6,11,0.752948,0,0,0,0.870742,0.614806,0.243681,0.0294609,4,0.136518,0.1,0.868,0.75,0.7,0.75,0.494793,0.54721,0.655306,0.1
7,7,0.754544,0,0,0,0.874034,0.616792,0.242624,0,4,0.129038,0.1,0.87,0.75,0.7,0.75,0.494219,0.547208,0.65554,0.1
8,11,0.756141,0,0,0,0.877326,0.618783,0.241567,0,4,0.121491,0.1,0.87,0.75,0.7,0.75,0.493635,0.544196,0.655778,0.1
9,4,0.75729,0,0,0,0.879117,0.620784,0.240508,0,4,0.113909,0.1,0.867,0.75,0.7,0.75,0.491541,0.544171,0.656019,0.1
10,4,0.758442,0,0,0,0.880909,0.622794,0.239449,0,4,0.106291,0.1,0.864,0.75,0.7,0.75,0.489437,0.544131,0.656265,0.1
11,1,0.760045,0,0,0,0.884202,0.62481,0.238389,0,4,0.0986065,0.1,0.866,0.75,0.7,0.75,0.488823,0.544083,0.656514,0.1
12,1,0.761649,0,0,0,0.887494,0.62683,0.237327,0,4,0.0908566,0.1,0.868,0.75,0.7,0.75,0.488199,0.544024,0.656768,0.1
13,11,0.763254,0,0,0,0.890787,0.628855,0.236265,0,4,0.0830409,0.1,0.868,0.75,0.7,0.75,0.487565,0.540956,0.657026,0.1
14,1,0.764861,0,0,0,0.894079,0.630885,0.235201,0,4,0.0751593,0.1,0.87,0.75,0.7,0.75,0.486921,0.540879,0.657287,0.1
15,5,0.766769,0,0,0,0.898375,0.63292,0.234137,0,4,0.0671918,0.1,0.872,0.75,0.7,0.75,0.486266,0.540792,0.661553,0.1
16,7,0.768379,0,0,0,0.901671,0.63496,0.233072,0,4,0.0591584,0.1,0.874,0.75,0.7,0.75,0.485602,0.540695,0.661823,0.1
17,3,0.770889,0,0,0,0.907968,0.636998,0.232005,0,4,0.050999,0.1,0.876,0.75,0.7,0.75,0.486927,0.540594,0.662097,0.1
18,9,0.7725,0,0,0,0.911264,0.639041,0.230938,0,4,0.0427737,0.1,0.876,0.75,0.7,0.75,0.486242,0.540484,0.662375,0.1
19,4,0.773663,0,0,0,0.913061,0.641094,0.22987,0,4,0.0345125,0.1,0.873,0.75,0.7,0.75,0.484047,0.540359,0.662658,0.1
20,3,0.776176,0,0,0,0.919358,0.643145,0.2288,0,4,0.0261253,0.1,0.875,0.75,0.7,0.75,0.485341,0.54023,0.662944,0.1
21,11,0.777791,0,0,0,0.922655,0.645201,0.22773,0,4,0.0176722,0.1,0.875,0.75,0.7,0.75,0.484625,0.537092,0.663234,0.1
22,1,0.779407,0,0,0,0.925953,0.647263,0.226658,0,4,0.00915317,0.1,0.877,0.75,0.7,0.75,0.483899,0.536943,0.663529,0.1
23,6,0.781625,0,0,0,0.92925,0.652337,0.225586,0,4,0.000568159,0.1,0.879,0.75,0.7,0.75,0.481148,0.53677,0.663833,0.1
24,2,0.783697,0,0,0,0.932548,0.654425,0.224512,0,4,0,0.1,0.88,0.75,0.703,0.75,0.480386,0.536586,0.664142,0.1
25,6,0.785922,0,0,0,0.935846,0.659526,0.223438,0,4,0,0.1,0.882,0.75,0.703,0.75,0.477599,0.536377,0.664461,0.1
26,2,0.787999,0,0,0,0.939145,0.661641,0.222362,0,4,0,0.1,0.883,0.75,0.706,0.75,0.476802,0.536158,0.664785,0.1
27,4,0.789179,0,0,0,0.940943,0.663767,0.221285,0,4,0,0.1,0.88,0.75,0.706,0.75,0.474494,0.535923,0.665112,0.1
28,10,0.790811,0,0,0,0.944242,0.665899,0.220207,0,4,0,0.1,0.88,0.75,0.706,0.75,0.473675,0.538679,0.665444,0.1
29,7,0.792444,0,0,0,0.947541,0.668036,0.219128,0,4,0,0.1,0.882,0.75,0.706,0.75,0.472845,0.538423,0.66578,0.1
30,6,0.79468,0,0,0,0.950841,0.673186,0.218048,0,4,0,0.1,0.884,0.75,0.706,0.75,0.46999,0.538143,0.666126,0.1
31,8,0.796317,0,0,0,0.95414,0.675342,0.216966,0,4,0,0.1,0.884,0.75,0.706,0.75,0.469124,0.537851,0.666477,0.1
32,8,0.797956,0,0,0,0.95744,0.677503,0.215884,0,4,0,0.1,0.884,0.75,0.706,0.75,0.468247,0.537549,0.666832,0.1
33,4,0.799147,0,0,0,0.95924,0.679676,0.2148,0,4,0,0.1,0.881,0.75,0.706,0.75,0.46586,0.537231,0.667191,0.1
34,3,0.801689,0,0,0,0.965541,0.681848,0.213716,0,4,0,0.1,0.883,0.75,0.706,0.75,0.466961,0.536909,0.667555,0.1
35,5,0.803632,0,0,0,0.969844,0.684025,0.21263,0,4,0,0.1,0.885,0.75,0.706,0.75,0.466052,0.536575,0.671923,0.1
36,7,0.805278,0,0,0,0.973148,0.686208,0.211543,0,4,0,0.1,0.887,0.75,0.706,0.75,0.465132,0.536231,0.672296,0.1
37,3,0.807823,0,0,0,0.979452,0.68839,0.210454,0,4,0,0.1,0.889,0.75,0.706,0.75,0.466201,0.535882,0.672672,0.1
38,2,0.809921,0,0,0,0.982757,0.690587,0.209365,0.151819,6,0,0.1,0.89,0.75,0.709,0.75,0.465259,0.535521,0.673054,0.1
39,7,0.811572,0,0,0,0.986062,0.69279,0.208274,0.101819,6,0,0.1,0.892,0.75,0.709,0.75,0.464306,0.53515,0.673439,0.1
40,6,0.813825,0,0,0,0.989367,0.698007,0.207183,0.0518193,6,0,0.1,0.894,0.75,0.709,0.75,0.461327,0.534752,0.673835,0.1
41,7,0.81548,0,0,0,0.992672,0.700229,0.20609,0.00181928,6,0,0.1,0.896,0.75,0.709,0.75,0.460337,0.534343,0.674236,0.1
42,11,0.817136,0,0,0,0.995978,0.702458,0.204996,0,6,0,0.1,0.896,0.75,0.709,0.75,0.459336,0.530923,0.67464,0.1
43,7,0.818794,0,0,0,0.999284,0.704693,0.2039,0,6,0,0.1,0.898,0.75,0.709,0.75,0.458324,0.530492,0.67505,0.1
44,5,0.819676,0,0,0,1,0.706934,0.202804,0,6,0,0.1,0.9,0.75,0.709,0.75,0.4573,0.530049,0.679464,0.1
45,9,0.820345,0,0,0,1,0.709182,0.201706,0,6,0,0.1,0.9,0.75,0.709,0.75,0.456266,0.529594,0.679882,0.1
46,2,0.821468,0,0,0,1,0.711445,0.200607,0,6,0,0.1,0.901,0.75,0.712,0.75,0.45522,0.529128,0.680305,0.1
47,6,0.822743,0,0,0,1,0.716722,0.199506,0,6,0,0.1,0.903,0.75,0.712,0.75,0.452147,0.528635,0.680738,0.1
48,3,0.823419,0,0,0,1,0.718998,0.198405,0,6,0,0.1,0.905,0.75,0.712,0.75,0.453064,0.528137,0.681176,0.1
49,2,0.824548,0,0,0,1,0.72129,0.197302,0,6,0,0.1,0.906,0.75,0.715,0.75,0.451969,0.527626,0.681619,0.1
50,5,0.825228,0,0,0,1,0.723588,0.196198,0,6,0,0.1,0.908,0.75,0.715,0.75,0.450862,0.527104,0.686066,0.1
51,11,0.82591,0,0,0,1,0.725893,0.195093,0,6,0,0.1,0.908,0.75,0.715,0.75,0.449744,0.52357,0.686518,0.1
52,5,0.826594,0,0,0,1,0.728205,0.193986,0,6,0,0.1,0.91,0.75,0.715,0.75,0.448615,0.523024,0.690974,0.1
53,8,0.827279,0,0,0,1,0.730524,0.192878,0,6,0,0.1,0.91,0.75,0.715,0.75,0.447474,0.522466,0.691435,0.1
54,4,0.827967,0,0,0,1,0.732854,0.191769,0,6,0,0.1,0.907,0.75,0.715,0.75,0.444821,0.521891,0.691901,0.1
55,8,0.828657,0,0,0,1,0.735192,0.190658,0,6,0,0.1,0.907,0.75,0.715,0.75,0.443657,0.521304,0.692372,0.1
56,3,0.829347,0,0,0,1,0.737529,0.189546,0,6,0,0.1,0.909,0.75,0.715,0.75,0.444481,0.520711,0.692847,0.1
57,10,0.830038,0,0,0,1,0.739873,0.188433,0,6,0,0.1,0.909,0.75,0.715,0.75,0.443294,0.523105,0.693326,0.1
58,2,0.831183,0,0,0,1,0.742234,0.187319,0,6,0,0.1,0.91,0.75,0.718,0.75,0.442094,0.522487,0.693811,0.1
59,6,0.831792,0,0,0,0.997704,0.747608,0.186203,0.230796,3,0,0.1,0.912,0.75,0.718,0.75,0.438868,0.521842,0.694306,0.1
60,3,0.832791,0,0,0,0.998705,0.749983,0.185086,0.180796,3,0,0.1,0.914,0.75,0.718,0.75,0.43963,0.52119,0.694806,0.1
61,1,0.833404,0,0,0,0.998415,0.752364,0.183967,0.130796,3,0,0.1,0.916,0.75,0.718,0.75,0.43838,0.520526,0.695311,0.1
62,3,0.83458,0,0,0,1,0.754746,0.182847,0.0807965,3,0,0.1,0.918,0.75,0.718,0.75,0.439118,0.519855,0.69582,0.1
63,2,0.835734,0,0,0,1,0.757144,0.181726,0.0307964,3,0,0.1,0.919,0.75,0.721,0.75,0.437844,0.519172,0.696335,0.1
64,5,0.836439,0,0,0,1,0.759549,0.180603,0,3,0,0.1,0.921,0.75,0.721,0.75,0.436559,0.518475,0.700854,0.1
65,10,0.837147,0,0,0,1,0.761962,0.179479,0,3,0,0.1,0.921,0.75,0.721,0.75,0.435261,0.520766,0.701378,0.1
66,7,0.837856,0,0,0,1,0.764382,0.178354,0,3,0,0.1,0.923,0.75,0.721,0.75,0.433951,0.520044,0.701906,0.1
67,7,0.838566,0,0,0,1,0.766809,0.177227,0,3,0,0.1,0.925,0.75,0.721,0.75,0.432629,0.519309,0.70244,0.1
68,8,0.839279,0,0,0,1,0.769244,0.176098,0,3,0,0.1,0.925,0.75,0.721,0.75,0.431295,0.518561,0.702978,0.1
69,6,0.840595,0,0,0,1,0.774694,0.174969,0,3,0,0.1,0.927,0.75,0.721,0.75,0.427934,0.517785,0.703528,0.1
70,10,0.841313,0,0,0,1,0.777151,0.173838,0,3,0,0.1,0.927,0.75,0.721,0.75,0.426561,0.519995,0.704082,0.1
71,7,0.842032,0,0,0,1,0.779617,0.172705,0.0730029,6,0,0.1,0.929,0.75,0.721,0.75,0.425175,0.519193,0.704641,0.1
72,4,0.842755,0,0,0,1,0.782095,0.171571,0.0230029,6,0,0.1,0.926,0.75,0.721,0.75,0.422277,0.518372,0.705206,0.1
73,6,0.844081,0,0,0,1,0.787588,0.170436,0,6,0,0.1,0.928,0.75,0.721,0.75,0.418851,0.517524,0.705781,0.1
74,8,0.844808,0,0,0,1,0.790089,0.169299,0,6,0,0.1,0.928,0.75,0.721,0.75,0.417413,0.516661,0.706361,0.1
75,11,0.845538,0,0,0,1,0.792599,0.16816,0,6,0,0.1,0.928,0.75,0.721,0.75,0.415963,0.512785,0.706946,0.1
76,2,0.846721,0,0,0,1,0.795125,0.16702,0,6,0,0.1,0.929,0.75,0.724,0.75,0.4145,0.511896,0.707536,0.1
77,9,0.847456,0,0,0,1,0.797659,0.165879,0,6,0,0.1,0.929,0.75,0.724,0.75,0.413024,0.510992,0.708132,0.1
78,9,0.848193,0,0,0,1,0.800202,0.164736,0,6,0,0.1,0.929,0.75,0.724,0.75,0.411536,0.510075,0.708732,0.1
