t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,7,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,11,0.745675,0,0,0,0.856575,0.603908,0.247897,0,0,0.165803,0.1,0.862,0.75,0.7,0.75,0.49899,0.547126,0.650412,0.1
3,6,0.747865,0,0,0,0.859863,0.608876,0.246845,0,0,0.158605,0.1,0.864,0.75,0.7,0.75,0.496456,0.547161,0.650629,0.1
4,1,0.749457,0,0,0,0.863151,0.610848,0.245791,0,0,0.151342,0.1,0.866,0.75,0.7,0.75,0.495911,0.547186,0.650851,0.1
5,7,0.751049,0,0,0,0.866439,0.612825,0.244736,0,0,0.144014,0.1,0.868,0.75,0.7,0.75,0.495357,0.547203,0.651077,0.1
6,7,0.752643,0,0,0,0.869727,0.614806,0.243681,0,0,0.136619,0.1,0.87,0.75,0.7,0.75,0.494793,0.54721,0.651306,0.1
7,9,0.754238,0,0,0,0.873016,0.616792,0.242624,0,0,0.129159,0.1,0.87,0.75,0.7,0.75,0.494219,0.547208,0.65154,0.1
8,3,0.756733,0,0,0,0.879305,0.618776,0.241567,0,0,0.121573,0.1,0.872,0.75,0.7,0.75,0.495635,0.547202,0.651778,0.1
9,8,0.758329,0,0,0,0.882593,0.620764,0.240508,0,0,0.113921,0.1,0.872,0.75,0.7,0.75,0.495041,0.547187,0.652019,0.1
10,3,0.760825,0,0,0,0.888882,0.622749,0.239449,0,0,0.106143,0.1,0.874,0.75,0.7,0.75,0.496437,0.547169,0.652265,0.1
11,10,0.762422,0,0,0,0.892172,0.62474,0.238389,0,0,0.0982998,0.1,0.874,0.75,0.7,0.75,0.495824,0.550141,0.652514,0.1
12,5,0.764321,0,0,0,0.896464,0.626735,0.237327,0,0,0.0903705,0.1,0.876,0.75,0.7,0.75,0.4952,0.550104,0.656768,0.1
13,7,0.765921,0,0,0,0.899757,0.628735,0.236265,0,0,0.0823754,0.1,0.878,0.75,0.7,0.75,0.494566,0.550058,0.657025,0.1
14,8,0.767522,0,0,0,0.903049,0.63074,0.235201,0,0,0.0743144,0.1,0.878,0.75,0.7,0.75,0.493922,0.550002,0.657286,0.1
15,11,0.769125,0,0,0,0.906342,0.632749,0.234137,0,0,0.0661875,0.1,0.878,0.75,0.7,0.75,0.493269,0.546936,0.657552,0.1
16,8,0.770729,0,0,0,0.909635,0.634764,0.233072,0,0,0.0579948,0.1,0.878,0.75,0.7,0.75,0.492605,0.546861,0.657822,0.1
17,9,0.772334,0,0,0,0.912929,0.636784,0.232005,0.0921989,4,0.0497363,0.1,0.878,0.75,0.7,0.75,0.491931,0.546776,0.658095,0.1
18,2,0.774393,0,0,0,0.916222,0.638817,0.230938,0.0421989,4,0.0414118,0.1,0.879,0.75,0.703,0.75,0.491247,0.546681,0.658373,0.1
19,4,0.775553,0,0,0,0.918016,0.640862,0.22987,0,4,0.0330515,0.1,0.876,0.75,0.703,0.75,0.489053,0.546572,0.658654,0.1
20,9,0.777165,0,0,0,0.92131,0.642911,0.2288,0,4,0.0246253,0.1,0.876,0.75,0.703,0.75,0.488349,0.546453,0.65894,0.1
21,5,0.779079,0,0,0,0.925607,0.644965,0.22773,0,4,0.0161131,0.1,0.878,0.75,0.703,0.75,0.487634,0.546325,0.66323,0.1
22,4,0.780246,0,0,0,0.927405,0.64703,0.226658,0,4,0.00756505,0.1,0.875,0.75,0.703,0.75,0.48541,0.546181,0.663524,0.1
23,2,0.782315,0,0,0,0.930702,0.649109,0.225586,0,4,0,0.1,0.876,0.75,0.706,0.75,0.484674,0.546028,0.663822,0.1
24,9,0.783936,0,0,0,0.934,0.651194,0.224512,0,4,0,0.1,0.876,0.75,0.706,0.75,0.483929,0.545865,0.664125,0.1
25,2,0.786011,0,0,0,0.937298,0.653293,0.223438,0,4,0,0.1,0.877,0.75,0.709,0.75,0.483173,0.545691,0.664431,0.1
26,8,0.787636,0,0,0,0.940597,0.655397,0.222362,0,4,0,0.1,0.877,0.75,0.709,0.75,0.482406,0.545507,0.664742,0.1
27,2,0.789715,0,0,0,0.943895,0.657515,0.221285,0,4,0,0.1,0.878,0.75,0.712,0.75,0.481629,0.545313,0.665057,0.1
28,10,0.791345,0,0,0,0.947194,0.659639,0.220207,0,4,0,0.1,0.878,0.75,0.712,0.75,0.480842,0.548109,0.665377,0.1
29,3,0.793875,0,0,0,0.953493,0.661761,0.219128,0,4,0,0.1,0.88,0.75,0.712,0.75,0.482044,0.5479,0.6657,0.1
30,6,0.796107,0,0,0,0.956792,0.666896,0.218048,0,4,0,0.1,0.882,0.75,0.712,0.75,0.47922,0.547665,0.666034,0.1
31,1,0.797741,0,0,0,0.960092,0.669037,0.216967,0,4,0,0.1,0.884,0.75,0.712,0.75,0.478385,0.547421,0.666372,0.1
32,5,0.799678,0,0,0,0.964395,0.671183,0.215885,0,4,0,0.1,0.886,0.75,0.712,0.75,0.47754,0.547165,0.670714,0.1
33,9,0.801316,0,0,0,0.967698,0.673335,0.214801,0,4,0,0.1,0.886,0.75,0.712,0.75,0.476684,0.546899,0.671061,0.1
34,10,0.802955,0,0,0,0.971001,0.675492,0.213717,0,4,0,0.1,0.886,0.75,0.712,0.75,0.475818,0.549622,0.671412,0.1
35,3,0.805495,0,0,0,0.977305,0.677648,0.212631,0,4,0,0.1,0.888,0.75,0.712,0.75,0.47694,0.549341,0.671767,0.1
