t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,7,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,3,0.746572,0,0,0,0.859575,0.603901,0.247905,0,0,0.165743,0.1,0.864,0.75,0.7,0.75,0.50099,0.550132,0.650412,0.1
3,8,0.748158,0,0,0,0.862863,0.605854,0.246856,0,0,0.158485,0.1,0.864,0.75,0.7,0.75,0.500471,0.550188,0.650623,0.1
4,6,0.750349,0,0,0,0.866151,0.610819,0.245803,0,0,0.151162,0.1,0.866,0.75,0.7,0.75,0.497926,0.55022,0.650845,0.1
5,10,0.75194,0,0,0,0.869439,0.612789,0.244748,0,0,0.143774,0.1,0.866,0.75,0.7,0.75,0.497372,0.553242,0.651071,0.1
6,2,0.753984,0,0,0,0.872727,0.614772,0.243692,0,0,0.136319,0.1,0.867,0.75,0.703,0.75,0.496808,0.553255,0.6513,0.1
7,5,0.75588,0,0,0,0.877019,0.616759,0.242636,0,0,0.128779,0.1,0.869,0.75,0.703,0.75,0.496235,0.553259,0.655534,0.1
8,5,0.757779,0,0,0,0.881313,0.618752,0.241578,0,0,0.121152,0.1,0.871,0.75,0.703,0.75,0.495651,0.553254,0.659771,0.1
9,10,0.759378,0,0,0,0.884608,0.620749,0.24052,0,0,0.11346,0.1,0.871,0.75,0.703,0.75,0.495057,0.556239,0.660013,0.1
10,5,0.76128,0,0,0,0.888906,0.62275,0.239461,0,0,0.105682,0.1,0.873,0.75,0.703,0.75,0.494453,0.556215,0.664258,0.1
11,1,0.762883,0,0,0,0.892205,0.624757,0.2384,0,0,0.0978381,0.1,0.875,0.75,0.703,0.75,0.49384,0.556182,0.664508,0.1
12,7,0.764487,0,0,0,0.895503,0.626768,0.237339,0,0,0.0899281,0.1,0.877,0.75,0.703,0.75,0.493216,0.556139,0.664761,0.1
13,6,0.766693,0,0,0,0.898801,0.631792,0.236277,0,0,0.081952,0.1,0.879,0.75,0.703,0.75,0.490567,0.556071,0.665025,0.1
14,8,0.768301,0,0,0,0.9021,0.63382,0.235213,0,0,0.07391,0.1,0.879,0.75,0.703,0.75,0.489908,0.555994,0.665292,0.1
