t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,1,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,3,0.746572,0,0,0,0.859575,0.603901,0.247905,0,0,0.165743,0.1,0.864,0.75,0.7,0.75,0.50099,0.550132,0.650412,0.1
3,10,0.748158,0,0,0,0.862863,0.605854,0.246856,0,0,0.158485,0.1,0.864,0.75,0.7,0.75,0.500471,0.553188,0.650623,0.1
4,10,0.749747,0,0,0,0.866151,0.607812,0.245803,0,0,0.151162,0.1,0.864,0.75,0.7,0.75,0.499941,0.556235,0.650839,0.1
5,3,0.752233,0,0,0,0.872439,0.609767,0.244759,0,0,0.143714,0.1,0.866,0.75,0.7,0.75,0.501402,0.556278,0.651059,0.1
6,2,0.754273,0,0,0,0.875727,0.611735,0.243711,0,0,0.136199,0.1,0.867,0.75,0.703,0.75,0.500854,0.556313,0.651282,0.1
7,7,0.755865,0,0,0,0.879016,0.613708,0.242656,0,0,0.128619,0.1,0.869,0.75,0.703,0.75,0.500295,0.556338,0.651509,0.1
8,11,0.757459,0,0,0,0.882304,0.615686,0.241599,0,0,0.120973,0.1,0.869,0.75,0.703,0.75,0.499726,0.553354,0.651741,0.1
9,1,0.759053,0,0,0,0.885593,0.617668,0.240541,0,0,0.113261,0.1,0.871,0.75,0.703,0.75,0.499148,0.553361,0.651976,0.1
10,3,0.761547,0,0,0,0.891882,0.619648,0.239486,0,0,0.105423,0.1,0.873,0.75,0.703,0.75,0.50056,0.553365,0.652215,0.1
11,8,0.763143,0,0,0,0.895171,0.621632,0.238425,0,0,0.0975198,0.1,0.873,0.75,0.703,0.75,0.499961,0.553359,0.652459,0.1
12,11,0.76474,0,0,0,0.898461,0.623621,0.237364,0,0,0.0895506,0.1,0.873,0.75,0.703,0.75,0.499353,0.550344,0.652706,0.1
13,5,0.766639,0,0,0,0.902753,0.625615,0.236302,0,0,0.0814955,0.1,0.875,0.75,0.703,0.75,0.498735,0.550319,0.656957,0.1
14,4,0.76779,0,0,0,0.904546,0.627619,0.235239,0,0,0.0734046,0.1,0.872,0.75,0.703,0.75,0.496607,0.550281,0.657212,0.1
15,5,0.769693,0,0,0,0.908842,0.629628,0.234175,0,0,0.0652278,0.1,0.874,0.75,0.703,0.75,0.495969,0.550232,0.661472,0.1
16,4,0.770849,0,0,0,0.910638,0.631648,0.233109,0,0,0.057015,0.1,0.871,0.75,0.703,0.75,0.493821,0.55017,0.661735,0.1
17,3,0.773355,0,0,0,0.916934,0.633665,0.232043,0,0,0.0486763,0.1,0.873,0.75,0.703,0.75,0.495163,0.550104,0.662002,0.1
18,9,0.774961,0,0,0,0.920231,0.635686,0.230976,0,0,0.0402717,0.1,0.873,0.75,0.703,0.75,0.494494,0.550029,0.662274,0.1
19,3,0.777468,0,0,0,0.926528,0.637706,0.229908,0,0,0.0317411,0.1,0.875,0.75,0.703,0.75,0.495816,0.54995,0.662549,0.1
20,6,0.779677,0,0,0,0.929824,0.642738,0.228838,0,0,0.0231447,0.1,0.877,0.75,0.703,0.75,0.493112,0.549846,0.662835,0.1
21,11,0.781288,0,0,0,0.933122,0.644775,0.227768,0,0,0.0144822,0.1,0.877,0.75,0.703,0.75,0.492399,0.546732,0.663124,0.1
22,10,0.7829,0,0,0,0.936419,0.646818,0.226697,0,0,0.00575385,0.1,0.877,0.75,0.703,0.75,0.491675,0.549608,0.663418,0.1
23,1,0.784513,0,0,0,0.939716,0.648865,0.225624,0,0,0,0.1,0.879,0.75,0.703,0.75,0.490941,0.549474,0.663715,0.1
24,1,0.786128,0,0,0,0.943014,0.650918,0.224551,0,0,0,0.1,0.881,0.75,0.703,0.75,0.490196,0.54933,0.664017,0.1
25,9,0.787744,0,0,0,0.946312,0.652976,0.223477,0,0,0,0.1,0.881,0.75,0.703,0.75,0.489442,0.549177,0.664323,0.1
26,2,0.789348,0,0,0,0.949609,0.655048,0.222401,0.0530504,2,0,0.1,0.882,0.746908,0.706,0.75,0.488677,0.549013,0.66258,0.1
27,10,0.79073,0,0,0,0.952905,0.657126,0.221324,0.00305045,2,0,0.1,0.882,0.745324,0.706,0.75,0.487902,0.551839,0.661839,0.1
28,11,0.792338,0,0,0,0.956201,0.659209,0.220247,0,2,0,0.1,0.882,0.745233,0.706,0.75,0.487116,0.548654,0.662097,0.1
29,11,0.79396,0,0,0,0.959498,0.661298,0.219168,0,2,0,0.1,0.882,0.745233,0.706,0.75,0.48632,0.54546,0.66242,0.1
30,9,0.795584,0,0,0,0.962795,0.663392,0.218088,0,2,0,0.1,0.882,0.745233,0.706,0.75,0.485513,0.545255,0.662747,0.1
31,8,0.797209,0,0,0,0.966092,0.665492,0.217007,0,2,0,0.1,0.882,0.745233,0.706,0.75,0.484696,0.54504,0.663078,0.1
32,9,0.798836,0,0,0,0.969389,0.667597,0.215925,0,2,0,0.1,0.882,0.745233,0.706,0.75,0.483869,0.544814,0.663413,0.1
33,7,0.800464,0,0,0,0.972687,0.669708,0.214842,0,2,0,0.1,0.884,0.745233,0.706,0.75,0.483031,0.544578,0.663752,0.1
34,11,0.802094,0,0,0,0.975985,0.671825,0.213758,0,2,0,0.1,0.884,0.745233,0.706,0.75,0.482182,0.541331,0.664096,0.1
35,4,0.803276,0,0,0,0.977783,0.673952,0.212672,0,2,0,0.1,0.881,0.745233,0.706,0.75,0.479823,0.54107,0.664444,0.1
36,10,0.804909,0,0,0,0.981081,0.676086,0.211586,0,2,0,0.1,0.881,0.745233,0.706,0.75,0.478954,0.543797,0.664796,0.1
37,10,0.806544,0,0,0,0.98438,0.678225,0.210498,0,2,0,0.1,0.881,0.745233,0.706,0.75,0.478073,0.546514,0.665152,0.1
38,9,0.808181,0,0,0,0.987678,0.68037,0.209409,0,2,0,0.1,0.881,0.745233,0.706,0.75,0.477182,0.54622,0.665513,0.1
39,5,0.810119,0,0,0,0.991981,0.68252,0.208319,0,2,0,0.1,0.883,0.745233,0.706,0.75,0.47628,0.545916,0.669878,0.1
40,2,0.812211,0,0,0,0.995283,0.684686,0.207228,0,2,0,0.1,0.884,0.745233,0.709,0.75,0.475368,0.5456,0.670248,0.1
41,8,0.813855,0,0,0,0.998586,0.686858,0.206136,0,2,0,0.1,0.884,0.745233,0.709,0.75,0.474444,0.545274,0.670621,0.1
42,10,0.814934,0,0,0,1,0.689035,0.205042,0,2,0,0.1,0.884,0.745233,0.709,0.75,0.47351,0.547936,0.670999,0.1
43,6,0.816191,0,0,0,1,0.694226,0.203948,0,2,0,0.1,0.886,0.745233,0.709,0.75,0.47055,0.547573,0.671388,0.1
44,3,0.816848,0,0,0,1,0.696416,0.202852,0,2,0,0.1,0.888,0.745233,0.709,0.75,0.471579,0.547204,0.671781,0.1
45,10,0.817506,0,0,0,1,0.698612,0.201755,0,2,0,0.1,0.888,0.745233,0.709,0.75,0.470596,0.549825,0.672178,0.1
