t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,1,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,5,0.745976,0,0,0,0.857578,0.603908,0.247897,0,0,0.165783,0.1,0.864,0.75,0.7,0.75,0.49899,0.550126,0.654412,0.1
3,5,0.747866,0,0,0,0.861872,0.605869,0.246845,0,0,0.158545,0.1,0.866,0.75,0.7,0.75,0.498471,0.550176,0.658623,0.1
4,6,0.75006,0,0,0,0.865166,0.610841,0.245791,0,0,0.151242,0.1,0.868,0.75,0.7,0.75,0.495926,0.550201,0.658845,0.1
5,8,0.751654,0,0,0,0.86846,0.612818,0.244736,0,0,0.143873,0.1,0.868,0.75,0.7,0.75,0.495372,0.550218,0.659071,0.1
6,10,0.75325,0,0,0,0.871754,0.614799,0.243681,0,0,0.136438,0.1,0.868,0.75,0.7,0.75,0.494808,0.553225,0.6593,0.1
7,4,0.754398,0,0,0,0.873549,0.61679,0.242624,0,0,0.128967,0.1,0.865,0.75,0.7,0.75,0.492734,0.553218,0.659534,0.1
8,8,0.755997,0,0,0,0.876843,0.618786,0.241567,0,0,0.12143,0.1,0.865,0.75,0.7,0.75,0.49215,0.553202,0.659772,0.1
9,6,0.758199,0,0,0,0.880138,0.623794,0.240508,0,0,0.113827,0.1,0.867,0.75,0.7,0.75,0.489541,0.553162,0.660019,0.1
10,1,0.759802,0,0,0,0.883433,0.625807,0.239449,0,0,0.106158,0.1,0.869,0.75,0.7,0.75,0.488922,0.553112,0.660271,0.1
11,4,0.760957,0,0,0,0.885229,0.62783,0.238389,0,0,0.0984538,0.1,0.866,0.75,0.7,0.75,0.486793,0.553048,0.660526,0.1
12,5,0.762864,0,0,0,0.889527,0.629857,0.237327,0,0,0.0906633,0.1,0.868,0.75,0.7,0.75,0.486154,0.552975,0.664786,0.1
13,4,0.764024,0,0,0,0.891326,0.631895,0.236265,0,0,0.0828367,0.1,0.865,0.75,0.7,0.75,0.484005,0.552887,0.66505,0.1
14,2,0.766086,0,0,0,0.894624,0.633947,0.235201,0,0,0.0749443,0.1,0.866,0.75,0.703,0.75,0.483345,0.55279,0.665318,0.1
15,1,0.7677,0,0,0,0.897923,0.636004,0.234137,0,0,0.0669858,0.1,0.868,0.75,0.703,0.75,0.482676,0.552682,0.66559,0.1
16,4,0.768867,0,0,0,0.899722,0.638071,0.233072,0,0,0.0589913,0.1,0.865,0.75,0.703,0.75,0.480496,0.552561,0.665866,0.1
17,11,0.770484,0,0,0,0.903022,0.640144,0.232005,0,0,0.0509309,0.1,0.865,0.75,0.703,0.75,0.479805,0.549429,0.666146,0.1
18,9,0.772103,0,0,0,0.906321,0.642221,0.230938,0,0,0.0428045,0.1,0.865,0.75,0.703,0.75,0.479104,0.549288,0.666431,0.1
19,3,0.774622,0,0,0,0.912621,0.644296,0.229869,0,0,0.034552,0.1,0.867,0.75,0.703,0.75,0.480393,0.549143,0.666719,0.1
20,5,0.776543,0,0,0,0.916924,0.646377,0.2288,0,0,0.0262136,0.1,0.869,0.75,0.703,0.75,0.479672,0.548987,0.671012,0.1
21,8,0.778165,0,0,0,0.920228,0.648463,0.227729,0,0,0.017809,0.1,0.869,0.75,0.703,0.75,0.47894,0.548822,0.671309,0.1
22,9,0.779789,0,0,0,0.923531,0.650554,0.226658,0,0,0.00933838,0.1,0.869,0.75,0.703,0.75,0.478198,0.548647,0.67161,0.1
23,6,0.782015,0,0,0,0.926835,0.655657,0.225585,0,0,0.000801687,0.1,0.871,0.75,0.703,0.75,0.47543,0.548446,0.671921,0.1
24,7,0.783643,0,0,0,0.930139,0.657766,0.224511,0,0,0,0.1,0.873,0.75,0.703,0.75,0.474652,0.548235,0.672237,0.1
25,5,0.785573,0,0,0,0.934446,0.65988,0.223436,0,0,0,0.1,0.875,0.75,0.703,0.75,0.473863,0.548014,0.676557,0.1
26,6,0.787805,0,0,0,0.937753,0.665007,0.22236,0,0,0,0.1,0.877,0.75,0.703,0.75,0.471048,0.547767,0.676887,0.1
27,3,0.790338,0,0,0,0.944061,0.667132,0.221283,0,0,0,0.1,0.879,0.75,0.703,0.75,0.472223,0.547516,0.677221,0.1
28,3,0.792871,0,0,0,0.950369,0.669256,0.220205,0,0,0,0.1,0.881,0.75,0.703,0.75,0.473388,0.54726,0.677559,0.1
29,6,0.795106,0,0,0,0.953677,0.674393,0.219126,0,0,0,0.1,0.883,0.75,0.703,0.75,0.470526,0.546979,0.677908,0.1
30,4,0.796295,0,0,0,0.955486,0.676541,0.218046,0,0,0,0.1,0.88,0.75,0.703,0.75,0.468154,0.546682,0.678261,0.1
31,2,0.798386,0,0,0,0.958794,0.678703,0.216964,0,0,0,0.1,0.881,0.75,0.706,0.75,0.467272,0.546375,0.678619,0.1
32,5,0.80033,0,0,0,0.963106,0.680871,0.215881,0,0,0,0.1,0.883,0.75,0.706,0.75,0.466378,0.546057,0.68298,0.1
33,3,0.802874,0,0,0,0.969418,0.683038,0.214798,0,0,0,0.1,0.885,0.75,0.706,0.75,0.467474,0.545734,0.683347,0.1
34,10,0.804519,0,0,0,0.972731,0.685211,0.213713,0,0,0,0.1,0.885,0.75,0.706,0.75,0.466559,0.5484,0.683717,0.1
35,2,0.806618,0,0,0,0.976044,0.687399,0.212626,0,0,0,0.1,0.886,0.75,0.709,0.75,0.465633,0.548056,0.684092,0.1
36,10,0.808268,0,0,0,0.979357,0.689593,0.211539,0,0,0,0.1,0.886,0.75,0.709,0.75,0.464696,0.5507,0.684471,0.1
37,11,0.809919,0,0,0,0.98267,0.691793,0.210451,0,0,0,0.1,0.886,0.75,0.709,0.75,0.463748,0.547333,0.684855,0.1
38,3,0.812471,0,0,0,0.988984,0.693991,0.209361,0,0,0,0.1,0.888,0.75,0.709,0.75,0.464789,0.546961,0.685243,0.1
39,2,0.814576,0,0,0,0.992298,0.696205,0.20827,0,0,0,0.1,0.889,0.75,0.712,0.75,0.463819,0.546578,0.685635,0.1
