t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0,0,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,11,0.746568,0,0,0,0.859575,0.603894,0.247917,0,0,0.165683,0.1,0.862,0.75,0.7,0.75,0.50099,0.547138,0.650412,0.1
3,3,0.74905,0,0,0,0.865863,0.60584,0.246884,0,0,0.158365,0.1,0.864,0.75,0.7,0.75,0.502471,0.5472,0.650623,0.1
4,6,0.751239,0,0,0,0.869151,0.610797,0.245831,0,0,0.150982,0.1,0.866,0.75,0.7,0.75,0.499927,0.547238,0.650845,0.1
5,7,0.752828,0,0,0,0.872439,0.61276,0.244776,0,0,0.143534,0.1,0.868,0.75,0.7,0.75,0.499373,0.547266,0.65107,0.1
6,8,0.754419,0,0,0,0.875727,0.614726,0.24372,0,0,0.136019,0.1,0.868,0.75,0.7,0.75,0.498809,0.547286,0.6513,0.1
7,11,0.756012,0,0,0,0.879016,0.616698,0.242664,0,0,0.128439,0.1,0.868,0.75,0.7,0.75,0.498235,0.544296,0.651533,0.1
8,8,0.757605,0,0,0,0.882304,0.618674,0.241606,0,0,0.120793,0.1,0.868,0.75,0.7,0.75,0.497652,0.544297,0.651771,0.1
9,5,0.7595,0,0,0,0.886596,0.620655,0.240548,0,0,0.113061,0.1,0.87,0.75,0.7,0.75,0.497058,0.544289,0.656012,0.1
10,9,0.761097,0,0,0,0.889888,0.62264,0.239489,0,0,0.105263,0.1,0.87,0.75,0.7,0.75,0.496455,0.544271,0.656257,0.1
11,11,0.762695,0,0,0,0.893181,0.62463,0.238428,0,0,0.0973994,0.1,0.87,0.75,0.7,0.75,0.495842,0.541244,0.656507,0.1
12,2,0.764745,0,0,0,0.896473,0.626634,0.237367,0,0,0.08947,0.1,0.871,0.75,0.703,0.75,0.495219,0.541207,0.65676,0.1
13,1,0.766347,0,0,0,0.899765,0.628643,0.236305,0,0,0.0814747,0.1,0.873,0.75,0.703,0.75,0.494586,0.541161,0.657017,0.1
14,1,0.767951,0,0,0,0.903058,0.630657,0.235241,0,0,0.0734135,0.1,0.875,0.75,0.703,0.75,0.493942,0.541105,0.657278,0.1
15,2,0.770007,0,0,0,0.906351,0.632684,0.234177,0,0,0.0652865,0.1,0.876,0.75,0.706,0.75,0.493289,0.54104,0.657544,0.1
16,10,0.771614,0,0,0,0.909644,0.634717,0.233112,0,0,0.0570936,0.1,0.876,0.75,0.706,0.75,0.492626,0.543965,0.657813,0.1
17,7,0.773223,0,0,0,0.912938,0.636754,0.232045,0,0,0.0488348,0.1,0.878,0.75,0.706,0.75,0.491952,0.54388,0.658087,0.1
18,1,0.774833,0,0,0,0.916231,0.638797,0.230978,0,0,0.0405102,0.1,0.88,0.75,0.706,0.75,0.491268,0.543786,0.658364,0.1
19,11,0.776444,0,0,0,0.919525,0.640845,0.22991,0,0,0.0321197,0.1,0.88,0.75,0.706,0.75,0.490574,0.540681,0.658646,0.1
20,6,0.778659,0,0,0,0.922819,0.645904,0.22884,0,0,0.0236633,0.1,0.882,0.75,0.706,0.75,0.487855,0.540552,0.658938,0.1
21,2,0.780726,0,0,0,0.926113,0.647979,0.22777,0,0,0.0151411,0.1,0.883,0.75,0.709,0.75,0.487126,0.540413,0.659234,0.1
22,1,0.782344,0,0,0,0.929408,0.650058,0.226698,0,0,0.00655291,0.1,0.885,0.75,0.709,0.75,0.486386,0.540263,0.659534,0.1
