t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0,0,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,5,0.746869,0,0,0,0.860578,0.603894,0.247917,0,0,0.165663,0.1,0.864,0.75,0.7,0.75,0.50099,0.550138,0.654412,0.1
3,7,0.748456,0,0,0,0.863869,0.605847,0.246868,0,0,0.158385,0.1,0.866,0.75,0.7,0.75,0.500471,0.550194,0.654623,0.1
4,9,0.750046,0,0,0,0.86716,0.607805,0.245815,0,0,0.151042,0.1,0.866,0.75,0.7,0.75,0.499942,0.550241,0.654839,0.1
5,3,0.752533,0,0,0,0.873451,0.60976,0.244771,0,0,0.143573,0.1,0.868,0.75,0.7,0.75,0.501403,0.550285,0.655058,0.1
6,1,0.754122,0,0,0,0.876742,0.611719,0.243723,0,0,0.136038,0.1,0.87,0.75,0.7,0.75,0.500854,0.550319,0.655282,0.1
7,2,0.756165,0,0,0,0.880034,0.613692,0.242668,0,0,0.128438,0.1,0.871,0.75,0.703,0.75,0.500295,0.550344,0.655509,0.1
8,9,0.757759,0,0,0,0.883325,0.61567,0.241611,0,0,0.120771,0.1,0.871,0.75,0.703,0.75,0.499727,0.550361,0.655741,0.1
9,11,0.759355,0,0,0,0.886617,0.617652,0.240553,0,0,0.113039,0.1,0.871,0.75,0.703,0.75,0.499148,0.547368,0.655976,0.1
10,10,0.760952,0,0,0,0.889909,0.619639,0.239493,0,0,0.105241,0.1,0.871,0.75,0.703,0.75,0.49856,0.550365,0.656215,0.1
11,8,0.76255,0,0,0,0.893201,0.62163,0.238433,0,0,0.0973765,0.1,0.871,0.75,0.703,0.75,0.497962,0.550353,0.656459,0.1
12,9,0.764149,0,0,0,0.896494,0.623627,0.237372,0,0,0.0894466,0.1,0.871,0.75,0.703,0.75,0.497354,0.550332,0.656706,0.1
13,3,0.766648,0,0,0,0.902786,0.62562,0.23631,0,0,0.0813909,0.1,0.873,0.75,0.703,0.75,0.498736,0.550308,0.656957,0.1
