t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,1,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,5,0.745976,0,0,0,0.857578,0.603908,0.247897,0,0,0.165783,0.1,0.864,0.75,0.7,0.75,0.49899,0.550126,0.654412,0.1
3,10,0.747565,0,0,0,0.860869,0.605869,0.246845,0,0,0.158565,0.1,0.864,0.75,0.7,0.75,0.498471,0.553176,0.654623,0.1
4,1,0.749157,0,0,0,0.86416,0.607833,0.245791,0,0,0.151282,0.1,0.866,0.75,0.7,0.75,0.497941,0.553217,0.654839,0.1
5,8,0.750749,0,0,0,0.867451,0.609803,0.244736,0,0,0.143933,0.1,0.866,0.75,0.7,0.75,0.497402,0.553248,0.655059,0.1
6,11,0.752342,0,0,0,0.870742,0.611777,0.243681,0,0,0.136518,0.1,0.866,0.75,0.7,0.75,0.496853,0.55027,0.655282,0.1
7,9,0.753936,0,0,0,0.874034,0.613755,0.242624,0,0,0.129038,0.1,0.866,0.75,0.7,0.75,0.496294,0.550284,0.65551,0.1
8,10,0.755532,0,0,0,0.877325,0.615739,0.241567,0,0,0.121491,0.1,0.866,0.75,0.7,0.75,0.495726,0.553287,0.655741,0.1
9,4,0.75668,0,0,0,0.879117,0.617732,0.240509,0,0,0.113909,0.1,0.863,0.75,0.7,0.75,0.493647,0.553278,0.655977,0.1
10,4,0.75783,0,0,0,0.880909,0.619735,0.239449,0,0,0.106291,0.1,0.86,0.75,0.7,0.75,0.491558,0.553254,0.656216,0.1
11,8,0.759431,0,0,0,0.884201,0.621743,0.238389,0,0,0.0986065,0.1,0.86,0.75,0.7,0.75,0.490959,0.553221,0.65646,0.1
12,6,0.761635,0,0,0,0.887494,0.626763,0.237328,0,0,0.0908566,0.1,0.862,0.75,0.7,0.75,0.488336,0.553163,0.656713,0.1
13,9,0.76324,0,0,0,0.890786,0.628787,0.236265,0,0,0.0830409,0.1,0.862,0.75,0.7,0.75,0.487702,0.553096,0.656971,0.1
14,3,0.765745,0,0,0,0.897079,0.63081,0.235202,0,0,0.0750993,0.1,0.864,0.75,0.7,0.75,0.489058,0.553025,0.657232,0.1
15,9,0.767351,0,0,0,0.900372,0.632837,0.234138,0,0,0.0670919,0.1,0.864,0.75,0.7,0.75,0.488404,0.552944,0.657498,0.1
16,10,0.768959,0,0,0,0.903665,0.634869,0.233073,0,0,0.0590186,0.1,0.864,0.75,0.7,0.75,0.48774,0.555854,0.657768,0.1
17,10,0.770567,0,0,0,0.906958,0.636906,0.232006,0,0,0.0508794,0.1,0.864,0.75,0.7,0.75,0.487065,0.558754,0.658042,0.1
18,1,0.772177,0,0,0,0.910252,0.638948,0.230939,0,0,0.0426744,0.1,0.866,0.75,0.7,0.75,0.486381,0.558644,0.65832,0.1
19,7,0.773789,0,0,0,0.913546,0.640996,0.229871,0,0,0.0344035,0.1,0.868,0.75,0.7,0.75,0.485686,0.558525,0.658602,0.1
20,7,0.775401,0,0,0,0.91684,0.643048,0.228801,0,0,0.0260667,0.1,0.87,0.75,0.7,0.75,0.484981,0.558396,0.658888,0.1
21,2,0.777467,0,0,0,0.920134,0.645115,0.227731,0,0,0.017664,0.1,0.871,0.75,0.703,0.75,0.484266,0.558256,0.659178,0.1
22,6,0.775288,0,0,0,0.914828,0.641107,0.22666,0.41731,1,0.00936742,0.1,0.873,0.75,0.703,0.75,0.481571,0.558119,0.65946,0.1
23,6,0.773606,0,0,0,0.910488,0.638135,0.225587,0.36731,1,0.00115767,0.1,0.875,0.75,0.703,0.75,0.478891,0.557981,0.659736,0.1
24,1,0.771815,0,0,0,0.907094,0.633199,0.224514,0.31731,1,0,0.1,0.877,0.75,0.703,0.75,0.478235,0.557855,0.660003,0.1
25,1,0.770506,0,0,0,0.904632,0.629272,0.22344,0.26731,1,0,0.1,0.879,0.75,0.703,0.75,0.477599,0.557737,0.660261,0.1
26,3,0.770564,0,0,0,0.906075,0.626324,0.222364,0.21731,1,0,0.1,0.881,0.75,0.703,0.75,0.478978,0.55763,0.660514,0.1
27,3,0.771086,0,0,0,0.908419,0.624337,0.221288,0.16731,1,0,0.1,0.883,0.75,0.703,0.75,0.480367,0.557531,0.660763,0.1
28,7,0.771171,0,0,0,0.908675,0.623304,0.22021,0.11731,1,0,0.1,0.885,0.75,0.703,0.75,0.479761,0.557433,0.661009,0.1
29,6,0.772318,0,0,0,0.909839,0.626212,0.219132,0.0673099,1,0,0.1,0.887,0.75,0.703,0.75,0.47714,0.557316,0.661262,0.1
30,3,0.774223,0,0,0,0.914906,0.627058,0.218053,0.0173099,1,0,0.1,0.889,0.75,0.703,0.75,0.478516,0.557199,0.661516,0.1
31,11,0.775691,0,0,0,0.917886,0.628848,0.216973,0,1,0,0.1,0.889,0.75,0.703,0.75,0.477882,0.554073,0.661773,0.1
32,2,0.777772,0,0,0,0.921182,0.630977,0.215891,0,1,0,0.1,0.89,0.75,0.706,0.75,0.477238,0.553937,0.662035,0.1
33,2,0.779856,0,0,0,0.924478,0.63312,0.214809,0,1,0,0.1,0.891,0.75,0.709,0.75,0.476583,0.553792,0.662302,0.1
34,1,0.781491,0,0,0,0.927775,0.635269,0.213726,0,1,0,0.1,0.893,0.75,0.709,0.75,0.475917,0.553636,0.662572,0.1
35,1,0.783128,0,0,0,0.931072,0.637422,0.212642,0,1,0,0.1,0.895,0.75,0.709,0.75,0.475241,0.55347,0.662847,0.1
36,2,0.785217,0,0,0,0.934369,0.639589,0.211556,0,1,0,0.1,0.896,0.75,0.712,0.75,0.474554,0.553294,0.663126,0.1
37,3,0.787757,0,0,0,0.940667,0.641754,0.21047,0,1,0,0.1,0.898,0.75,0.712,0.75,0.475856,0.553113,0.66341,0.1
38,3,0.790296,0,0,0,0.946964,0.643917,0.209383,0,1,0,0.1,0.9,0.75,0.712,0.75,0.477147,0.552929,0.663698,0.1
