t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,5,0.744388,0,0,0,0.85429,0.601952,0.248949,0,0,0.172914,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.654204,0.1
2,9,0.745976,0,0,0,0.857581,0.603908,0.247897,0,0,0.165763,0.1,0.862,0.75,0.7,0.75,0.49899,0.550126,0.654412,0.1
3,2,0.748018,0,0,0,0.860872,0.605878,0.246845,0,0,0.158545,0.1,0.863,0.75,0.703,0.75,0.498471,0.550176,0.654623,0.1
4,9,0.749605,0,0,0,0.864163,0.607823,0.245791,0.370739,5,0.151262,0.1,0.863,0.75,0.703,0.740533,0.497941,0.550217,0.654839,0.1
5,8,0.751189,0,0,0,0.867454,0.609748,0.244736,0.320739,5,0.143913,0.1,0.863,0.75,0.703,0.732297,0.497402,0.550248,0.655059,0.1
6,9,0.752769,0,0,0,0.870745,0.611657,0.243681,0.270739,5,0.136498,0.1,0.863,0.75,0.703,0.725251,0.496853,0.550271,0.655282,0.1
7,7,0.754347,0,0,0,0.874037,0.613553,0.242624,0.220739,5,0.129017,0.1,0.865,0.75,0.703,0.71936,0.496295,0.550285,0.655509,0.1
8,8,0.755923,0,0,0,0.877328,0.615439,0.241567,0.170739,5,0.121471,0.1,0.865,0.75,0.703,0.714596,0.495727,0.550289,0.65574,0.1
9,8,0.757498,0,0,0,0.88062,0.617318,0.240509,0.120739,5,0.113858,0.1,0.865,0.75,0.703,0.710936,0.49515,0.550285,0.655975,0.1
10,6,0.759674,0,0,0,0.883912,0.622202,0.239449,0.0707386,5,0.10618,0.1,0.867,0.75,0.703,0.708361,0.492549,0.550257,0.656219,0.1
11,2,0.761702,0,0,0,0.887204,0.624095,0.238389,0.0207386,5,0.0984358,0.1,0.868,0.75,0.706,0.706858,0.491938,0.55022,0.656467,0.1
12,5,0.763583,0,0,0,0.8915,0.625991,0.237328,0,5,0.0906058,0.1,0.87,0.75,0.706,0.706418,0.491317,0.550173,0.660719,0.1
13,5,0.765465,0,0,0,0.895798,0.627892,0.236265,0,5,0.0826899,0.1,0.872,0.75,0.706,0.706418,0.490687,0.550118,0.664975,0.1
14,8,0.767048,0,0,0,0.899097,0.629798,0.235202,0,5,0.0747079,0.1,0.872,0.75,0.706,0.706418,0.490048,0.550053,0.665235,0.1
15,1,0.768633,0,0,0,0.902396,0.631709,0.234138,0,5,0.06666,0.1,0.874,0.75,0.706,0.706418,0.489399,0.549979,0.665498,0.1
16,10,0.770219,0,0,0,0.905695,0.633625,0.233073,0,5,0.0585461,0.1,0.874,0.75,0.706,0.706418,0.48874,0.552895,0.665765,0.1
17,9,0.771806,0,0,0,0.908994,0.635546,0.232006,0,5,0.0503662,0.1,0.874,0.75,0.706,0.706418,0.488072,0.552803,0.666036,0.1
18,11,0.773395,0,0,0,0.912294,0.637472,0.230939,0,5,0.0421204,0.1,0.874,0.75,0.706,0.706418,0.487394,0.5497,0.666311,0.1
19,5,0.775285,0,0,0,0.916597,0.639403,0.229871,0,5,0.0337884,0.1,0.876,0.75,0.706,0.706418,0.486707,0.549589,0.67059,0.1
