t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0,0,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,5,0.746869,0,0,0,0.860578,0.603894,0.247917,0,0,0.165663,0.1,0.864,0.75,0.7,0.75,0.50099,0.550138,0.654412,0.1
3,2,0.748908,0,0,0,0.863869,0.605856,0.246868,0,0,0.158385,0.1,0.865,0.75,0.703,0.75,0.500471,0.550194,0.654623,0.1
4,1,0.750499,0,0,0,0.86716,0.607821,0.245815,0,5,0.151042,0.1,0.867,0.75,0.703,0.749473,0.499942,0.550241,0.654839,0.1
5,8,0.752091,0,0,0,0.870451,0.609791,0.24476,0,5,0.143633,0.1,0.867,0.75,0.703,0.749473,0.499402,0.550278,0.655059,0.1
6,3,0.754582,0,0,0,0.876742,0.611758,0.243711,0,5,0.136098,0.1,0.869,0.75,0.703,0.749473,0.500853,0.550313,0.655282,0.1
7,9,0.756175,0,0,0,0.880034,0.613729,0.242657,0,5,0.128498,0.1,0.869,0.75,0.703,0.749473,0.500295,0.550338,0.65551,0.1
8,11,0.756122,0,0,0,0.880093,0.612323,0.2416,0.133677,1,0.120896,0.1,0.869,0.75,0.703,0.749473,0.499743,0.547364,0.655734,0.1
9,1,0.756521,0,0,0,0.881031,0.611848,0.240541,0.0836767,1,0.113275,0.1,0.871,0.75,0.703,0.749473,0.499194,0.547389,0.655958,0.1
10,1,0.757368,0,0,0,0.882849,0.612297,0.239482,0.0336767,1,0.105618,0.1,0.873,0.75,0.703,0.749473,0.498642,0.547409,0.656183,0.1
11,4,0.758215,0,0,0,0.884048,0.613673,0.238422,0,1,0.0979372,0.1,0.87,0.75,0.703,0.749473,0.496584,0.547417,0.65641,0.1
12,8,0.759814,0,0,0,0.88734,0.615673,0.237361,0,1,0.0901904,0.1,0.87,0.75,0.703,0.749473,0.496015,0.547415,0.656641,0.1
