t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,6,0.744688,0,0,0,0.853287,0.604959,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.497485,0.550053,0.65021,0.1
2,3,0.747176,0,0,0,0.859575,0.606915,0.247897,0,0,0.165743,0.1,0.864,0.75,0.7,0.75,0.49896,0.550102,0.650424,0.1
3,8,0.748765,0,0,0,0.862863,0.608876,0.246844,0,0,0.158485,0.1,0.864,0.75,0.7,0.75,0.498426,0.550143,0.650642,0.1
4,2,0.750807,0,0,0,0.866151,0.61085,0.245791,0,0,0.151162,0.1,0.865,0.75,0.703,0.75,0.497881,0.550174,0.650863,0.1
5,11,0.7524,0,0,0,0.869439,0.612829,0.244736,0,0,0.143774,0.1,0.865,0.75,0.703,0.75,0.497327,0.547196,0.651089,0.1
6,2,0.754446,0,0,0,0.872727,0.614821,0.243681,0,0,0.136319,0.1,0.866,0.75,0.706,0.75,0.496763,0.547209,0.651319,0.1
7,9,0.756044,0,0,0,0.876016,0.616818,0.242624,0,0,0.128799,0.1,0.866,0.75,0.706,0.75,0.496189,0.547213,0.651552,0.1
8,4,0.756327,0,0,0,0.877802,0.618825,0.241567,0.142179,2,0.121243,0.1,0.863,0.744235,0.706,0.75,0.494105,0.547203,0.648033,0.1
9,3,0.75819,0,0,0,0.884086,0.620829,0.240508,0.0921787,2,0.113561,0.1,0.865,0.740002,0.706,0.75,0.495511,0.547189,0.645511,0.1
10,1,0.75938,0,0,0,0.887369,0.622839,0.239449,0.0421787,2,0.105814,0.1,0.867,0.737274,0.706,0.75,0.494906,0.547166,0.643972,0.1
11,6,0.761581,0,0,0,0.890651,0.62786,0.238388,0.15568,6,0.0980007,0.1,0.869,0.737274,0.706,0.75,0.492277,0.547118,0.644227,0.1
12,3,0.764082,0,0,0,0.896935,0.629878,0.237327,0.10568,6,0.090062,0.1,0.871,0.737274,0.706,0.75,0.493638,0.547067,0.644487,0.1
13,9,0.765684,0,0,0,0.900218,0.631902,0.236265,0.0556802,6,0.0820576,0.1,0.871,0.737274,0.706,0.75,0.492988,0.547006,0.644751,0.1
14,3,0.768186,0,0,0,0.906502,0.633924,0.235201,0.00568018,6,0.0739276,0.1,0.873,0.737274,0.706,0.75,0.494329,0.546942,0.645019,0.1
15,9,0.769789,0,0,0,0.909785,0.63595,0.234137,0,6,0.0657319,0.1,0.873,0.737274,0.706,0.75,0.493659,0.546868,0.645291,0.1
16,11,0.771394,0,0,0,0.913069,0.637981,0.233071,0,6,0.0574705,0.1,0.873,0.737274,0.706,0.75,0.49298,0.543784,0.645567,0.1
17,9,0.773,0,0,0,0.916353,0.640018,0.232005,0,6,0.0491434,0.1,0.873,0.737274,0.706,0.75,0.49229,0.543691,0.645847,0.1
18,3,0.775505,0,0,0,0.922638,0.642052,0.230937,0,6,0.0406907,0.1,0.875,0.737274,0.706,0.75,0.49359,0.543593,0.646131,0.1
19,2,0.777564,0,0,0,0.925922,0.6441,0.229869,0,6,0.0321722,0.1,0.876,0.737274,0.709,0.75,0.492879,0.543486,0.646419,0.1
20,7,0.779174,0,0,0,0.929207,0.646154,0.228799,0,6,0.0235881,0.1,0.878,0.737274,0.709,0.75,0.492159,0.543369,0.646711,0.1
