t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0,0,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,11,0.746568,0,0,0,0.859575,0.603894,0.247917,0,0,0.165683,0.1,0.862,0.75,0.7,0.75,0.50099,0.547138,0.650412,0.1
3,9,0.748155,0,0,0,0.862863,0.605847,0.246868,0,0,0.158425,0.1,0.862,0.75,0.7,0.75,0.500471,0.547194,0.650623,0.1
4,10,0.749743,0,0,0,0.866151,0.607805,0.245815,0,0,0.151102,0.1,0.862,0.75,0.7,0.75,0.499942,0.550241,0.650839,0.1
5,6,0.751935,0,0,0,0.869439,0.612774,0.24476,0,0,0.143714,0.1,0.864,0.75,0.7,0.75,0.497388,0.550263,0.651065,0.1
6,11,0.753527,0,0,0,0.872727,0.614748,0.243704,0,0,0.136259,0.1,0.864,0.75,0.7,0.75,0.496824,0.547277,0.651294,0.1
7,6,0.755722,0,0,0,0.876016,0.619734,0.242648,0,0,0.128739,0.1,0.866,0.75,0.7,0.75,0.494235,0.547266,0.651533,0.1
8,9,0.757318,0,0,0,0.879304,0.621724,0.24159,0,0,0.121153,0.1,0.866,0.75,0.7,0.75,0.493636,0.547246,0.651777,0.1
9,4,0.758467,0,0,0,0.881093,0.623725,0.240532,0,0,0.113531,0.1,0.863,0.75,0.7,0.75,0.491528,0.547211,0.652024,0.1
10,11,0.760066,0,0,0,0.884382,0.625731,0.239473,0,0,0.105843,0.1,0.863,0.75,0.7,0.75,0.490909,0.544168,0.652276,0.1
11,9,0.761667,0,0,0,0.887672,0.627741,0.238412,0,0,0.0980898,0.1,0.863,0.75,0.7,0.75,0.49028,0.544115,0.652531,0.1
12,8,0.763269,0,0,0,0.890961,0.629756,0.237351,0,0,0.0902706,0.1,0.863,0.75,0.7,0.75,0.489642,0.544052,0.652791,0.1
13,11,0.764873,0,0,0,0.894251,0.631776,0.236288,0,0,0.0823856,0.1,0.863,0.75,0.7,0.75,0.488993,0.540979,0.653054,0.1
14,1,0.766477,0,0,0,0.89754,0.633801,0.235225,0,0,0.0744348,0.1,0.865,0.75,0.7,0.75,0.488334,0.540897,0.653322,0.1
15,4,0.767634,0,0,0,0.89933,0.635836,0.234161,0,0,0.0664481,0.1,0.862,0.75,0.7,0.75,0.486165,0.540801,0.653594,0.1
16,2,0.769694,0,0,0,0.902621,0.637885,0.233095,0,0,0.0583957,0.1,0.863,0.75,0.703,0.75,0.485486,0.540695,0.653869,0.1
17,4,0.770857,0,0,0,0.904411,0.639945,0.232029,0,0,0.0503075,0.1,0.86,0.75,0.703,0.75,0.483296,0.540575,0.654149,0.1
18,5,0.770396,0,0,0,0.904066,0.637092,0.230961,0.206171,1,0.0422262,0.1,0.862,0.75,0.703,0.75,0.482621,0.54046,0.658424,0.1
19,7,0.770105,0,0,0,0.903632,0.635221,0.229893,0.156171,1,0.0341536,0.1,0.864,0.75,0.703,0.75,0.481956,0.540346,0.658694,0.1
20,1,0.77028,0,0,0,0.904103,0.634319,0.228824,0.106171,1,0.0260715,0.1,0.866,0.75,0.703,0.75,0.481294,0.540232,0.658963,0.1
21,9,0.770918,0,0,0,0.905478,0.634378,0.227753,0.0561714,1,0.017962,0.1,0.866,0.75,0.703,0.75,0.480633,0.540114,0.659231,0.1
22,6,0.772619,0,0,0,0.907755,0.638396,0.226682,0.00617141,1,0.00980686,0.1,0.868,0.75,0.703,0.75,0.477951,0.539974,0.659508,0.1
