t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,10,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.86,0.75,0.7,0.75,0.4995,0.553068,0.650204,0.1
2,5,0.745976,0,0,0,0.857578,0.603908,0.247897,0,0,0.165783,0.1,0.862,0.75,0.7,0.75,0.49899,0.553126,0.654412,0.1
3,1,0.747565,0,0,0,0.860869,0.605869,0.246845,0,0,0.158565,0.1,0.864,0.75,0.7,0.75,0.498471,0.553176,0.654623,0.1
4,10,0.749157,0,0,0,0.86416,0.607833,0.245791,0,0,0.151282,0.1,0.864,0.75,0.7,0.75,0.497941,0.556217,0.654839,0.1
5,11,0.750749,0,0,0,0.867451,0.609803,0.244736,0,0,0.143933,0.1,0.864,0.75,0.7,0.75,0.497402,0.553248,0.655059,0.1
6,8,0.752342,0,0,0,0.870742,0.611777,0.243681,0,0,0.136518,0.1,0.864,0.75,0.7,0.75,0.496853,0.55327,0.655282,0.1
7,7,0.753936,0,0,0,0.874034,0.613755,0.242624,0,0,0.129038,0.1,0.866,0.75,0.7,0.75,0.496294,0.553284,0.65551,0.1
8,11,0.755532,0,0,0,0.877325,0.615739,0.241567,0,0,0.121491,0.1,0.866,0.75,0.7,0.75,0.495726,0.550287,0.655741,0.1
9,9,0.757129,0,0,0,0.880617,0.617726,0.240509,0,0,0.113879,0.1,0.866,0.75,0.7,0.75,0.495147,0.550282,0.655977,0.1
10,2,0.759178,0,0,0,0.883909,0.619728,0.239449,0,0,0.106201,0.1,0.867,0.75,0.703,0.75,0.494558,0.550267,0.656216,0.1
11,6,0.761381,0,0,0,0.887201,0.624741,0.238389,0,0,0.0984565,0.1,0.869,0.75,0.703,0.75,0.491945,0.550228,0.656466,0.1
12,11,0.762984,0,0,0,0.890494,0.626759,0.237328,0,0,0.0906466,0.1,0.869,0.75,0.703,0.75,0.491321,0.547179,0.656719,0.1
13,7,0.764589,0,0,0,0.893786,0.628782,0.236265,0,0,0.0827709,0.1,0.871,0.75,0.703,0.75,0.490687,0.547121,0.656977,0.1
14,3,0.767094,0,0,0,0.900079,0.630803,0.235202,0,0,0.0747693,0.1,0.873,0.75,0.703,0.75,0.492043,0.547059,0.657238,0.1
15,8,0.764609,0,0,0,0.895355,0.624401,0.234138,0.395323,1,0.0668622,0.1,0.873,0.75,0.703,0.75,0.491431,0.547013,0.657487,0.1
16,8,0.762611,0,0,0,0.891569,0.619025,0.233073,0.345323,1,0.0590308,0.1,0.873,0.75,0.703,0.75,0.490846,0.54698,0.657725,0.1
17,4,0.760644,0,0,0,0.887216,0.614653,0.232007,0.295323,1,0.0512865,0.1,0.87,0.75,0.703,0.75,0.488783,0.546952,0.657955,0.1
18,9,0.759593,0,0,0,0.885269,0.611251,0.230939,0.245323,1,0.0435811,0.1,0.87,0.75,0.703,0.75,0.488237,0.546931,0.658177,0.1
19,6,0.759599,0,0,0,0.884219,0.611787,0.229871,0.195323,1,0.0358968,0.1,0.872,0.75,0.703,0.75,0.485689,0.546899,0.658401,0.1
20,3,0.760355,0,0,0,0.887047,0.610256,0.228803,0.145323,1,0.0281558,0.1,0.874,0.75,0.703,0.75,0.487148,0.546874,0.658621,0.1
21,6,0.761262,0,0,0,0.887763,0.612647,0.227733,0.0953228,1,0.0204006,0.1,0.876,0.75,0.703,0.75,0.484595,0.546833,0.658846,0.1
22,1,0.76202,0,0,0,0.889364,0.612965,0.226662,0.0453228,1,0.0126133,0.1,0.878,0.75,0.703,0.75,0.48404,0.546788,0.659072,0.1
23,3,0.764127,0,0,0,0.89485,0.614199,0.22559,0,1,0.0047163,0.1,0.88,0.75,0.703,0.75,0.485479,0.546742,0.659301,0.1
24,5,0.766045,0,0,0,0.899147,0.616271,0.224517,0,1,0,0.1,0.882,0.75,0.703,0.75,0.484908,0.546686,0.663533,0.1
25,4,0.767215,0,0,0,0.900945,0.618353,0.223444,0,1,0,0.1,0.879,0.75,0.703,0.75,0.482827,0.546616,0.66377,0.1
26,3,0.769735,0,0,0,0.907243,0.620433,0.222369,0,1,0,0.1,0.881,0.75,0.703,0.75,0.484235,0.546543,0.664011,0.1
27,3,0.772255,0,0,0,0.913541,0.62251,0.221294,0,1,0,0.1,0.883,0.75,0.703,0.75,0.485633,0.546466,0.664256,0.1
28,1,0.773877,0,0,0,0.916839,0.624591,0.220217,0,1,0,0.1,0.885,0.75,0.703,0.75,0.485021,0.546379,0.664505,0.1
29,7,0.775499,0,0,0,0.920137,0.626678,0.219139,0,1,0,0.1,0.887,0.75,0.703,0.75,0.484398,0.546283,0.664758,0.1
30,8,0.777122,0,0,0,0.923436,0.62877,0.218061,0,1,0,0.1,0.887,0.75,0.703,0.75,0.483764,0.546176,0.665016,0.1
31,7,0.778747,0,0,0,0.926734,0.630866,0.216981,0,1,0,0.1,0.889,0.75,0.703,0.75,0.48312,0.54606,0.665278,0.1
32,10,0.780373,0,0,0,0.930033,0.632967,0.215901,0,1,0,0.1,0.889,0.75,0.703,0.75,0.482466,0.548934,0.665544,0.1
33,7,0.782001,0,0,0,0.933333,0.635074,0.214819,0,1,0,0.1,0.891,0.75,0.703,0.75,0.481801,0.548798,0.665814,0.1
34,5,0.78393,0,0,0,0.937635,0.637185,0.213737,0,1,0,0.1,0.893,0.75,0.703,0.75,0.481126,0.548652,0.670088,0.1
35,5,0.785862,0,0,0,0.94194,0.639302,0.212653,0,1,0,0.1,0.895,0.75,0.703,0.75,0.48044,0.548496,0.674367,0.1
36,1,0.787495,0,0,0,0.945246,0.641423,0.211569,0,1,0,0.1,0.897,0.75,0.703,0.75,0.479743,0.54833,0.67465,0.1
37,6,0.78973,0,0,0,0.948552,0.646557,0.210483,0,1,0,0.1,0.899,0.75,0.703,0.75,0.477021,0.548139,0.674943,0.1
38,4,0.790919,0,0,0,0.950358,0.648702,0.209396,0,1,0,0.1,0.896,0.75,0.703,0.75,0.474789,0.547933,0.67524,0.1
39,1,0.792558,0,0,0,0.953665,0.650852,0.208309,0,1,0,0.1,0.898,0.75,0.703,0.75,0.474045,0.547717,0.675542,0.1
40,7,0.794199,0,0,0,0.956972,0.653007,0.20722,0,1,0,0.1,0.9,0.75,0.703,0.75,0.473291,0.54749,0.675848,0.1
41,9,0.795841,0,0,0,0.960278,0.655167,0.20613,0,1,0,0.1,0.9,0.75,0.703,0.75,0.472526,0.547253,0.676158,0.1
42,7,0.797484,0,0,0,0.963586,0.657333,0.205039,0,1,0,0.1,0.902,0.75,0.703,0.75,0.47175,0.547005,0.676473,0.1
43,8,0.799129,0,0,0,0.966893,0.659505,0.203947,0,1,0,0.1,0.902,0.75,0.703,0.75,0.470963,0.546747,0.676792,0.1
44,2,0.801227,0,0,0,0.9702,0.661691,0.202854,0,1,0,0.1,0.903,0.75,0.706,0.75,0.470166,0.546479,0.677115,0.1
45,10,0.802877,0,0,0,0.973508,0.663882,0.20176,0,1,0,0.1,0.903,0.75,0.706,0.75,0.469357,0.549199,0.677443,0.1
46,5,0.804829,0,0,0,0.977819,0.666079,0.200665,0,1,0,0.1,0.905,0.75,0.706,0.75,0.468538,0.548909,0.681775,0.1
47,6,0.807083,0,0,0,0.981131,0.671289,0.199568,0,1,0,0.1,0.907,0.75,0.706,0.75,0.465693,0.548594,0.682118,0.1
48,6,0.809341,0,0,0,0.984442,0.676512,0.198471,0,1,0,0.1,0.909,0.75,0.706,0.75,0.462821,0.548252,0.682471,0.1
49,1,0.811,0,0,0,0.987754,0.678741,0.197372,0,1,0,0.1,0.911,0.75,0.706,0.75,0.461938,0.547899,0.682828,0.1
50,9,0.81266,0,0,0,0.991066,0.680975,0.196272,0,1,0,0.1,0.911,0.75,0.706,0.75,0.461045,0.547535,0.68319,0.1
51,4,0.813874,0,0,0,0.992879,0.683221,0.195172,0,1,0,0.1,0.908,0.75,0.706,0.75,0.45864,0.547156,0.683557,0.1
52,3,0.816437,0,0,0,0.999191,0.685466,0.194069,0,1,0,0.1,0.91,0.75,0.706,0.75,0.459724,0.546772,0.683928,0.1
53,9,0.81735,0,0,0,1,0.687716,0.192966,0,1,0,0.1,0.91,0.75,0.706,0.75,0.458796,0.546376,0.684303,0.1
54,4,0.818023,0,0,0,1,0.689978,0.191862,0,1,0,0.1,0.907,0.75,0.706,0.75,0.456358,0.545965,0.684683,0.1
55,6,0.819299,0,0,0,1,0.695254,0.190756,0,1,0,0.1,0.909,0.75,0.706,0.75,0.453393,0.545527,0.685073,0.1
56,4,0.819978,0,0,0,1,0.69754,0.189649,0,1,0,0.1,0.906,0.75,0.706,0.75,0.450917,0.545073,0.685468,0.1
57,11,0.820658,0,0,0,1,0.699834,0.188541,0,1,0,0.1,0.906,0.75,0.706,0.75,0.449929,0.541608,0.685868,0.1
58,1,0.82134,0,0,0,1,0.702133,0.187432,0,1,0,0.1,0.908,0.75,0.706,0.75,0.44893,0.541131,0.686272,0.1
59,8,0.822023,0,0,0,1,0.704439,0.186322,0,1,0,0.1,0.908,0.75,0.706,0.75,0.447919,0.540643,0.686681,0.1
60,8,0.822708,0,0,0,1,0.706751,0.18521,0,1,0,0.1,0.908,0.75,0.706,0.75,0.446897,0.540142,0.687095,0.1
61,9,0.823394,0,0,0,1,0.709069,0.184097,0,1,0,0.1,0.908,0.75,0.706,0.75,0.445863,0.539631,0.687513,0.1
62,10,0.824082,0,0,0,1,0.711394,0.182983,0,1,0,0.1,0.908,0.75,0.706,0.75,0.444818,0.542107,0.687936,0.1
63,1,0.824771,0,0,0,1,0.713725,0.181868,0.143423,4,0,0.1,0.91,0.75,0.706,0.75,0.443761,0.541572,0.688363,0.1
64,2,0.825914,0,0,0,1,0.716072,0.180751,0.0934227,4,0,0.1,0.911,0.75,0.709,0.75,0.442692,0.541024,0.688795,0.1
65,10,0.826608,0,0,0,1,0.718425,0.179633,0.0434227,4,0,0.1,0.911,0.75,0.709,0.75,0.441612,0.543465,0.689232,0.1
66,2,0.827756,0,0,0,1,0.720794,0.178514,0,4,0,0.1,0.912,0.75,0.712,0.75,0.44052,0.542894,0.689674,0.1
67,10,0.828455,0,0,0,1,0.72317,0.177394,0,4,0,0.1,0.912,0.75,0.712,0.75,0.439416,0.54531,0.69012,0.1
68,5,0.829156,0,0,0,1,0.725552,0.176272,0,4,0,0.1,0.914,0.75,0.712,0.75,0.4383,0.544714,0.694571,0.1
69,9,0.829858,0,0,0,1,0.727941,0.175149,0,4,0,0.1,0.914,0.75,0.712,0.75,0.437172,0.544107,0.695027,0.1
70,6,0.831164,0,0,0,1,0.733345,0.174025,0,4,0,0.1,0.916,0.75,0.712,0.75,0.434018,0.543471,0.695494,0.1
71,8,0.831871,0,0,0,1,0.735755,0.172899,0,4,0,0.1,0.916,0.75,0.712,0.75,0.432851,0.542824,0.695965,0.1
