t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,7,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,5,0.745976,0,0,0,0.857578,0.603908,0.247897,0,0,0.165783,0.1,0.864,0.75,0.7,0.75,0.49899,0.550126,0.654412,0.1
3,7,0.747565,0,0,0,0.860869,0.605869,0.246845,0,0,0.158565,0.1,0.866,0.75,0.7,0.75,0.498471,0.550176,0.654623,0.1
4,11,0.749157,0,0,0,0.86416,0.607833,0.245791,0,0,0.151282,0.1,0.866,0.75,0.7,0.75,0.497941,0.547217,0.654839,0.1
5,9,0.750749,0,0,0,0.867451,0.609803,0.244736,0,0,0.143933,0.1,0.866,0.75,0.7,0.75,0.497402,0.547248,0.655059,0.1
6,10,0.752342,0,0,0,0.870742,0.611777,0.243681,0,0,0.136518,0.1,0.866,0.75,0.7,0.75,0.496853,0.55027,0.655282,0.1
7,4,0.753487,0,0,0,0.872534,0.613761,0.242624,0,0,0.129068,0.1,0.863,0.75,0.7,0.75,0.494794,0.550279,0.65551,0.1
8,11,0.755084,0,0,0,0.875825,0.615749,0.241567,0,0,0.121551,0.1,0.863,0.75,0.7,0.75,0.494225,0.547278,0.655741,0.1
9,6,0.757283,0,0,0,0.879117,0.62075,0.240509,0,0,0.113969,0.1,0.865,0.75,0.7,0.75,0.491632,0.547253,0.655983,0.1
10,1,0.758884,0,0,0,0.882409,0.622755,0.239449,0,0,0.106321,0.1,0.867,0.75,0.7,0.75,0.491028,0.547219,0.656228,0.1
11,6,0.761087,0,0,0,0.885701,0.627772,0.238389,0,0,0.0986065,0.1,0.869,0.75,0.7,0.75,0.488399,0.54716,0.656484,0.1
12,6,0.763293,0,0,0,0.888994,0.632801,0.237328,0,0,0.0908266,0.1,0.871,0.75,0.7,0.75,0.485745,0.547076,0.656749,0.1
13,10,0.7649,0,0,0,0.892286,0.634835,0.236265,0,0,0.0829809,0.1,0.871,0.75,0.7,0.75,0.485081,0.549983,0.657019,0.1
14,3,0.767407,0,0,0,0.898579,0.636867,0.235202,0,0,0.0750093,0.1,0.873,0.75,0.7,0.75,0.486407,0.549886,0.657293,0.1
15,8,0.769015,0,0,0,0.901872,0.638904,0.234138,0,0,0.0669719,0.1,0.873,0.75,0.7,0.75,0.485723,0.549779,0.657571,0.1
