t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,9,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.86,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,8,0.745675,0,0,0,0.856575,0.603908,0.247897,0,0,0.165803,0.1,0.86,0.75,0.7,0.75,0.49899,0.550126,0.650412,0.1
3,4,0.746815,0,0,0,0.858363,0.605874,0.246845,0,0,0.158635,0.1,0.857,0.75,0.7,0.75,0.496971,0.550171,0.650623,0.1
4,6,0.749007,0,0,0,0.861651,0.610852,0.245791,0,0,0.151402,0.1,0.859,0.75,0.7,0.75,0.494426,0.550192,0.650845,0.1
5,3,0.7515,0,0,0,0.867939,0.612827,0.244736,0,0,0.144044,0.1,0.861,0.75,0.7,0.75,0.495872,0.55021,0.651071,0.1
6,6,0.753695,0,0,0,0.871227,0.617813,0.243681,0,0,0.136619,0.1,0.863,0.75,0.7,0.75,0.493293,0.550204,0.651306,0.1
7,1,0.755291,0,0,0,0.874516,0.619805,0.242624,0,0,0.129129,0.1,0.865,0.75,0.7,0.75,0.492704,0.550188,0.651546,0.1
8,8,0.756888,0,0,0,0.877805,0.621801,0.241567,0,0,0.121573,0.1,0.865,0.75,0.7,0.75,0.492105,0.550163,0.65179,0.1
9,9,0.758487,0,0,0,0.881093,0.623802,0.240508,0,0,0.113951,0.1,0.865,0.75,0.7,0.75,0.491496,0.550128,0.652037,0.1
10,6,0.760688,0,0,0,0.884382,0.628815,0.239449,0,0,0.106263,0.1,0.867,0.75,0.7,0.75,0.488862,0.550069,0.652295,0.1
11,6,0.762892,0,0,0,0.887672,0.63384,0.238388,0,0,0.0985098,0.1,0.869,0.75,0.7,0.75,0.486203,0.549985,0.652563,0.1
12,6,0.765098,0,0,0,0.890961,0.638877,0.237327,0,0,0.0906906,0.1,0.871,0.75,0.7,0.75,0.483519,0.549877,0.65284,0.1
13,2,0.767158,0,0,0,0.894251,0.640928,0.236264,0,0,0.0828056,0.1,0.872,0.75,0.703,0.75,0.482824,0.549759,0.653122,0.1
14,5,0.76907,0,0,0,0.898543,0.642984,0.235201,0,0,0.0748347,0.1,0.874,0.75,0.703,0.75,0.48212,0.54963,0.657408,0.1
15,5,0.770984,0,0,0,0.90284,0.645046,0.234136,0,0,0.0667779,0.1,0.876,0.75,0.703,0.75,0.481405,0.549492,0.661698,0.1
16,4,0.77215,0,0,0,0.904636,0.647118,0.233071,0,0,0.0586852,0.1,0.873,0.75,0.703,0.75,0.479179,0.54934,0.661992,0.1
17,3,0.774666,0,0,0,0.910932,0.649188,0.232004,0,0,0.0504665,0.1,0.875,0.75,0.703,0.75,0.480444,0.549183,0.662291,0.1
18,1,0.776284,0,0,0,0.914229,0.651263,0.230936,0,0,0.0421819,0.1,0.877,0.75,0.703,0.75,0.479698,0.549016,0.662593,0.1
19,11,0.777903,0,0,0,0.917526,0.653344,0.229868,0,0,0.0338314,0.1,0.877,0.75,0.703,0.75,0.478942,0.54584,0.6629,0.1
20,6,0.780125,0,0,0,0.920823,0.658437,0.228798,0.215117,6,0.025415,0.1,0.879,0.75,0.703,0.75,0.47616,0.545638,0.663217,0.1
21,5,0.782049,0,0,0,0.925124,0.660535,0.227727,0.165117,6,0.0169125,0.1,0.881,0.75,0.703,0.75,0.475368,0.545425,0.667538,0.1
