t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,3,0.744983,0,0,0,0.856287,0.601945,0.248961,0.136611,4,0.172874,0.1,0.862,0.75,0.7,0.75,0.5015,0.550074,0.650204,0.1
2,11,0.746568,0,0,0,0.859575,0.603894,0.247917,0.0866106,4,0.165683,0.1,0.862,0.75,0.7,0.75,0.50099,0.547138,0.650412,0.1
3,8,0.748155,0,0,0,0.862863,0.605847,0.246868,0.0366106,4,0.158425,0.1,0.862,0.75,0.7,0.75,0.500471,0.547194,0.650623,0.1
4,2,0.750195,0,0,0,0.866151,0.607814,0.245815,0,4,0.151102,0.1,0.863,0.75,0.703,0.75,0.499942,0.547241,0.650839,0.1
5,8,0.751787,0,0,0,0.869439,0.609785,0.24476,0,4,0.143714,0.1,0.863,0.75,0.703,0.75,0.499403,0.547278,0.651059,0.1
6,3,0.754277,0,0,0,0.875727,0.611753,0.243711,0,4,0.136199,0.1,0.865,0.75,0.703,0.75,0.500854,0.547313,0.651282,0.1
7,2,0.75632,0,0,0,0.879016,0.613735,0.242657,0,4,0.128619,0.1,0.866,0.75,0.706,0.75,0.500295,0.547338,0.65151,0.1
8,10,0.757916,0,0,0,0.882304,0.615722,0.2416,0,4,0.120973,0.1,0.866,0.75,0.706,0.75,0.499726,0.550354,0.651741,0.1
9,4,0.759063,0,0,0,0.884093,0.617719,0.240541,0,4,0.113291,0.1,0.863,0.75,0.706,0.75,0.497648,0.550356,0.651976,0.1
10,1,0.760662,0,0,0,0.887382,0.61972,0.239482,0,4,0.105543,0.1,0.865,0.75,0.706,0.75,0.497059,0.550349,0.652216,0.1
11,5,0.762563,0,0,0,0.891674,0.621726,0.238422,0.0337273,4,0.0977097,0.1,0.867,0.75,0.706,0.75,0.49646,0.550333,0.656459,0.1
12,1,0.764165,0,0,0,0.894967,0.623737,0.237361,0,4,0.0898104,0.1,0.869,0.75,0.706,0.75,0.495852,0.550307,0.656707,0.1
13,5,0.766069,0,0,0,0.899262,0.625752,0.236298,0,4,0.0818252,0.1,0.871,0.75,0.706,0.75,0.495233,0.550271,0.660958,0.1
14,1,0.767675,0,0,0,0.902558,0.627772,0.235235,0,4,0.073774,0.1,0.873,0.75,0.706,0.75,0.494604,0.550226,0.661214,0.1
15,6,0.769415,0,0,0,0.905852,0.632805,0.234171,0.0539092,2,0.065657,0.1,0.875,0.746883,0.706,0.75,0.49195,0.550156,0.659418,0.1
16,1,0.770782,0,0,0,0.909146,0.634842,0.233106,0.00390924,2,0.057474,0.1,0.877,0.745272,0.706,0.75,0.491286,0.550077,0.658621,0.1
17,3,0.773273,0,0,0,0.91544,0.636877,0.232039,0,2,0.0491652,0.1,0.879,0.745156,0.706,0.75,0.492612,0.549994,0.658818,0.1
18,1,0.774883,0,0,0,0.918734,0.638917,0.230972,0,2,0.0407905,0.1,0.881,0.745156,0.706,0.75,0.491928,0.549901,0.659096,0.1
19,6,0.777095,0,0,0,0.922028,0.64397,0.229904,0,2,0.03235,0.1,0.883,0.745156,0.706,0.75,0.489218,0.549783,0.659384,0.1
20,1,0.778709,0,0,0,0.925323,0.646028,0.228835,0,2,0.0238435,0.1,0.885,0.745156,0.706,0.75,0.488498,0.549655,0.659676,0.1
21,9,0.780324,0,0,0,0.928618,0.64809,0.227764,0,2,0.0152712,0.1,0.885,0.745156,0.706,0.75,0.487768,0.549518,0.659972,0.1
22,9,0.78194,0,0,0,0.931913,0.650158,0.226693,0,2,0.00663291,0.1,0.885,0.745156,0.706,0.75,0.487028,0.54937,0.660272,0.1
23,8,0.783558,0,0,0,0.935208,0.652232,0.22562,0,2,0,0.1,0.885,0.745156,0.706,0.75,0.486277,0.549212,0.660577,0.1
24,1,0.785177,0,0,0,0.938503,0.65431,0.224547,0,2,0,0.1,0.887,0.745156,0.706,0.75,0.485516,0.549044,0.660885,0.1
25,9,0.786798,0,0,0,0.941799,0.656394,0.223472,0,2,0,0.1,0.887,0.745156,0.706,0.75,0.484744,0.548866,0.661198,0.1
26,1,0.788419,0,0,0,0.945095,0.658484,0.222396,0,2,0,0.1,0.889,0.745156,0.706,0.75,0.483962,0.548678,0.661515,0.1
27,2,0.790494,0,0,0,0.948391,0.660588,0.22132,0,2,0,0.1,0.89,0.745156,0.709,0.75,0.48317,0.548479,0.661836,0.1
28,8,0.792121,0,0,0,0.951687,0.662697,0.220242,0,2,0,0.1,0.89,0.745156,0.709,0.75,0.482367,0.54827,0.662162,0.1
29,5,0.794049,0,0,0,0.955987,0.664812,0.219163,0,2,0,0.1,0.892,0.745156,0.709,0.75,0.481553,0.54805,0.666491,0.1
30,4,0.79523,0,0,0,0.957787,0.666938,0.218083,0.454497,6,0,0.1,0.889,0.745156,0.709,0.75,0.479229,0.547816,0.666825,0.1
31,4,0.796414,0,0,0,0.959587,0.669074,0.217002,0.404497,6,0,0.1,0.886,0.745156,0.709,0.75,0.476895,0.547567,0.667163,0.1
32,8,0.798049,0,0,0,0.962887,0.671217,0.215919,0.354497,6,0,0.1,0.886,0.745156,0.709,0.75,0.476049,0.547307,0.667506,0.1
33,3,0.800584,0,0,0,0.969188,0.673358,0.214836,0.304497,6,0,0.1,0.888,0.745156,0.709,0.75,0.477193,0.547042,0.667853,0.1
34,2,0.802672,0,0,0,0.972489,0.675513,0.213752,0.254497,6,0,0.1,0.889,0.745156,0.712,0.75,0.476326,0.546767,0.668204,0.1
