t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,6,0.744688,0,0,0,0.853287,0.604959,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.497485,0.550053,0.65021,0.1
2,7,0.746278,0,0,0,0.856575,0.606923,0.247897,0,0,0.165803,0.1,0.864,0.75,0.7,0.75,0.49696,0.550096,0.650424,0.1
3,1,0.747868,0,0,0,0.859863,0.60889,0.246844,0,0,0.158605,0.1,0.866,0.75,0.7,0.75,0.496426,0.550131,0.650642,0.1
4,9,0.74946,0,0,0,0.863151,0.610863,0.245791,0,0,0.151342,0.1,0.866,0.75,0.7,0.75,0.495881,0.550156,0.650863,0.1
5,5,0.751353,0,0,0,0.867442,0.61284,0.244736,0,0,0.143994,0.1,0.868,0.75,0.7,0.75,0.495327,0.550172,0.655089,0.1
6,3,0.753198,0,0,0,0.872465,0.613474,0.243681,0.0228866,1,0.136544,0.1,0.87,0.75,0.7,0.75,0.496769,0.550189,0.655316,0.1
7,5,0.754889,0,0,0,0.876359,0.615032,0.242624,0,1,0.129017,0.1,0.872,0.75,0.7,0.75,0.496204,0.550198,0.659546,0.1
8,5,0.756787,0,0,0,0.880657,0.617015,0.241567,0,1,0.121404,0.1,0.874,0.75,0.7,0.75,0.495629,0.550198,0.66378,0.1
9,11,0.758385,0,0,0,0.883955,0.619003,0.240508,0,1,0.113725,0.1,0.874,0.75,0.7,0.75,0.495044,0.547188,0.664018,0.1
10,7,0.759985,0,0,0,0.887253,0.620996,0.239449,0,1,0.10598,0.1,0.876,0.75,0.7,0.75,0.494449,0.547169,0.66426,0.1
11,6,0.762188,0,0,0,0.890551,0.626001,0.238388,0.104424,6,0.0981688,0.1,0.878,0.75,0.7,0.75,0.491829,0.547126,0.664512,0.1
12,11,0.763791,0,0,0,0.893849,0.62801,0.237327,0.0544245,6,0.0902919,0.1,0.878,0.75,0.7,0.75,0.491199,0.544073,0.664768,0.1
13,6,0.765998,0,0,0,0.897148,0.633032,0.236265,0.00442446,6,0.0823489,0.1,0.88,0.75,0.7,0.75,0.488544,0.543996,0.665034,0.1
14,10,0.767605,0,0,0,0.900447,0.635058,0.235201,0,6,0.07434,0.1,0.88,0.75,0.7,0.75,0.487879,0.546909,0.665304,0.1
15,9,0.769214,0,0,0,0.903746,0.63709,0.234137,0,6,0.0662651,0.1,0.88,0.75,0.7,0.75,0.487203,0.546812,0.665578,0.1
16,10,0.770824,0,0,0,0.907045,0.639127,0.233072,0,6,0.0581242,0.1,0.88,0.75,0.7,0.75,0.486518,0.549705,0.665857,0.1
17,1,0.772436,0,0,0,0.910344,0.641168,0.232005,0,6,0.0499173,0.1,0.882,0.75,0.7,0.75,0.485822,0.549589,0.666139,0.1
18,4,0.7736,0,0,0,0.912144,0.64322,0.230938,0,6,0.0416744,0.1,0.879,0.75,0.7,0.75,0.483616,0.549458,0.666425,0.1
19,3,0.776113,0,0,0,0.918444,0.645271,0.229869,0,6,0.0333055,0.1,0.881,0.75,0.7,0.75,0.4849,0.549323,0.666716,0.1
20,2,0.77818,0,0,0,0.921744,0.647335,0.2288,0,6,0.0248707,0.1,0.882,0.75,0.703,0.75,0.484174,0.549179,0.667011,0.1
21,10,0.779798,0,0,0,0.925044,0.649404,0.227729,0,6,0.0163698,0.1,0.882,0.75,0.703,0.75,0.483437,0.552024,0.667309,0.1
22,6,0.782019,0,0,0,0.928344,0.654486,0.226658,0,6,0.00780288,0.1,0.884,0.75,0.703,0.75,0.480675,0.551844,0.667618,0.1
23,8,0.783641,0,0,0,0.931645,0.656574,0.225585,0,6,0,0.1,0.884,0.75,0.703,0.75,0.479903,0.551654,0.667932,0.1
24,4,0.784816,0,0,0,0.933446,0.658672,0.224511,0,6,0,0.1,0.881,0.75,0.703,0.75,0.47762,0.551449,0.668249,0.1
25,10,0.786442,0,0,0,0.936747,0.660776,0.223436,0,6,0,0.1,0.881,0.75,0.703,0.75,0.476827,0.554234,0.66857,0.1
26,11,0.788069,0,0,0,0.940049,0.662885,0.22236,0,6,0,0.1,0.881,0.75,0.703,0.75,0.476023,0.551009,0.668896,0.1
27,9,0.789698,0,0,0,0.94335,0.664999,0.221283,0,6,0,0.1,0.881,0.75,0.703,0.75,0.475208,0.550773,0.669226,0.1
28,8,0.791329,0,0,0,0.946652,0.667119,0.220205,0,6,0,0.1,0.881,0.75,0.703,0.75,0.474383,0.550527,0.66956,0.1
29,2,0.793412,0,0,0,0.949954,0.669254,0.219126,0,6,0,0.1,0.882,0.75,0.706,0.75,0.473548,0.55027,0.669899,0.1
30,1,0.795047,0,0,0,0.953257,0.671394,0.218046,0,6,0,0.1,0.884,0.75,0.706,0.75,0.472701,0.550002,0.670242,0.1
31,11,0.796683,0,0,0,0.95656,0.67354,0.216964,0,6,0,0.1,0.884,0.75,0.706,0.75,0.471844,0.546724,0.670589,0.1
32,4,0.797872,0,0,0,0.958363,0.675698,0.215881,0,6,0,0.1,0.881,0.75,0.706,0.75,0.469477,0.546431,0.67094,0.1
33,5,0.799813,0,0,0,0.962669,0.677861,0.214798,0,6,0,0.1,0.883,0.75,0.706,0.75,0.468598,0.546127,0.675296,0.1
34,6,0.802057,0,0,0,0.965975,0.683037,0.213713,0,6,0,0.1,0.885,0.75,0.706,0.75,0.465694,0.545797,0.675662,0.1
35,8,0.803703,0,0,0,0.969282,0.685218,0.212627,0,6,0,0.1,0.885,0.75,0.706,0.75,0.464779,0.545457,0.676032,0.1
36,3,0.806249,0,0,0,0.975589,0.687399,0.21154,0,6,0,0.1,0.887,0.75,0.706,0.75,0.465853,0.545111,0.676407,0.1
37,5,0.808197,0,0,0,0.979899,0.689586,0.210451,0,6,0,0.1,0.889,0.75,0.706,0.75,0.464916,0.544754,0.680786,0.1
38,7,0.809846,0,0,0,0.98321,0.691778,0.209362,0,6,0,0.1,0.891,0.75,0.706,0.75,0.463968,0.544386,0.68117,0.1
39,8,0.811497,0,0,0,0.986521,0.693977,0.208271,0,6,0,0.1,0.891,0.75,0.706,0.75,0.463009,0.544008,0.681558,0.1
40,8,0.81315,0,0,0,0.989832,0.696182,0.207179,0,6,0,0.1,0.891,0.75,0.706,0.75,0.462039,0.543618,0.68195,0.1
41,9,0.814804,0,0,0,0.993143,0.698393,0.206086,0,6,0,0.1,0.891,0.75,0.706,0.75,0.461058,0.543216,0.682347,0.1
42,7,0.81646,0,0,0,0.996455,0.70061,0.204991,0,6,0,0.1,0.893,0.75,0.706,0.75,0.460066,0.542804,0.682748,0.1
43,11,0.818118,0,0,0,0.999767,0.702833,0.203896,0,6,0,0.1,0.893,0.75,0.706,0.75,0.459063,0.53938,0.683154,0.1
44,4,0.818854,0,0,0,1,0.705068,0.202799,0,6,0,0.1,0.89,0.75,0.706,0.75,0.456549,0.53894,0.683564,0.1
45,6,0.820123,0,0,0,1,0.710317,0.201701,0,6,0,0.1,0.892,0.75,0.706,0.75,0.453509,0.538474,0.683985,0.1
46,11,0.820794,0,0,0,1,0.712572,0.200602,0,6,0,0.1,0.892,0.75,0.706,0.75,0.452457,0.534996,0.68441,0.1
47,2,0.821918,0,0,0,1,0.714843,0.199502,0,6,0,0.1,0.893,0.75,0.709,0.75,0.451394,0.534507,0.68484,0.1
48,6,0.823195,0,0,0,1,0.720127,0.1984,0,6,0,0.1,0.895,0.75,0.709,0.75,0.448305,0.533991,0.68528,0.1
49,10,0.823874,0,0,0,1,0.722418,0.197297,0,6,0,0.1,0.895,0.75,0.709,0.75,0.447204,0.536463,0.685725,0.1
50,6,0.825156,0,0,0,1,0.727723,0.196193,0,6,0,0.1,0.897,0.75,0.709,0.75,0.444077,0.535908,0.68618,0.1
51,9,0.825839,0,0,0,1,0.730034,0.195087,0,6,0,0.1,0.897,0.75,0.709,0.75,0.442939,0.535341,0.68664,0.1
52,3,0.825683,0,0,0,1,0.732345,0.19398,0.136644,2,0,0.1,0.899,0.744401,0.709,0.75,0.443788,0.534768,0.68326,0.1
53,4,0.825759,0,0,0,1,0.734669,0.192872,0.0866443,2,0,0.1,0.896,0.740332,0.709,0.75,0.441127,0.534178,0.680929,0.1
54,5,0.826062,0,0,0,1,0.736999,0.191763,0.0366443,2,0,0.1,0.898,0.737766,0.709,0.75,0.439953,0.533576,0.683622,0.1
55,8,0.82659,0,0,0,1,0.739336,0.190652,0,2,0,0.1,0.898,0.736685,0.709,0.75,0.438768,0.532962,0.683349,0.1
56,1,0.827281,0,0,0,1,0.74168,0.18954,0,2,0,0.1,0.9,0.736685,0.709,0.75,0.437572,0.532336,0.683833,0.1
57,9,0.827974,0,0,0,1,0.744032,0.188426,0,2,0,0.1,0.9,0.736685,0.709,0.75,0.436363,0.531697,0.684321,0.1
58,11,0.828668,0,0,0,1,0.74639,0.187311,0,2,0,0.1,0.9,0.736685,0.709,0.75,0.435143,0.528046,0.684814,0.1
59,4,0.829366,0,0,0,1,0.748761,0.186195,0,2,0,0.1,0.897,0.736685,0.709,0.75,0.432411,0.527378,0.685311,0.1
60,9,0.830065,0,0,0,1,0.751139,0.185078,0,2,0,0.1,0.897,0.736685,0.709,0.75,0.431167,0.526697,0.685813,0.1
61,10,0.830766,0,0,0,1,0.753524,0.183959,0,2,0,0.1,0.897,0.736685,0.709,0.75,0.429912,0.529004,0.68632,0.1
62,2,0.83192,0,0,0,1,0.755925,0.182839,0,2,0,0.1,0.898,0.736685,0.712,0.75,0.428644,0.528298,0.686832,0.1
63,7,0.832626,0,0,0,1,0.758334,0.181717,0,2,0,0.1,0.9,0.736685,0.712,0.75,0.427364,0.527579,0.687349,0.1
64,9,0.833334,0,0,0,1,0.76075,0.180594,0,2,0,0.1,0.9,0.736685,0.712,0.75,0.426073,0.526848,0.68787,0.1
65,7,0.834043,0,0,0,1,0.763173,0.17947,0,2,0,0.1,0.902,0.736685,0.712,0.75,0.424769,0.526104,0.688397,0.1
66,2,0.835207,0,0,0,1,0.765613,0.178344,0,2,0,0.1,0.903,0.736685,0.715,0.75,0.423453,0.525346,0.688928,0.1
67,4,0.835922,0,0,0,1,0.768066,0.177217,0,2,0,0.1,0.9,0.736685,0.715,0.75,0.420625,0.524571,0.689464,0.1
68,7,0.83664,0,0,0,1,0.770526,0.176088,0,2,0,0.1,0.902,0.736685,0.715,0.75,0.419285,0.523784,0.690005,0.1
69,3,0.837358,0,0,0,1,0.772987,0.174958,0,2,0,0.1,0.904,0.736685,0.715,0.75,0.419932,0.522989,0.690551,0.1
70,10,0.838078,0,0,0,1,0.775455,0.173827,0,2,0,0.1,0.904,0.736685,0.715,0.75,0.418567,0.52518,0.691102,0.1
71,6,0.839402,0,0,0,1,0.780938,0.172694,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.415175,0.524344,0.691664,0.1
72,10,0.840127,0,0,0,1,0.783429,0.17156,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.41377,0.526494,0.692231,0.1
73,8,0.840853,0,0,0,1,0.785928,0.170424,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.412353,0.52563,0.692803,0.1
74,11,0.841582,0,0,0,1,0.788435,0.169287,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.410923,0.521754,0.69338,0.1
75,9,0.842313,0,0,0,1,0.790949,0.168148,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.409481,0.520863,0.693961,0.1
76,11,0.843045,0,0,0,1,0.793472,0.167008,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.408026,0.516959,0.694548,0.1
77,8,0.84378,0,0,0,1,0.796002,0.165866,0,2,0,0.1,0.906,0.736685,0.715,0.75,0.406559,0.516041,0.69514,0.1
78,5,0.844516,0,0,0,1,0.798541,0.164723,0,2,0,0.1,0.908,0.736685,0.715,0.75,0.405079,0.51511,0.699737,0.1
79,4,0.845256,0,0,0,1,0.801093,0.163578,0,2,0,0.1,0.905,0.736685,0.715,0.75,0.402086,0.51416,0.70034,0.1
