t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,10,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.86,0.75,0.7,0.75,0.4995,0.553068,0.650204,0.1
2,3,0.746572,0,0,0,0.859575,0.603901,0.247905,0,0,0.165743,0.1,0.862,0.75,0.7,0.75,0.50099,0.553132,0.650412,0.1
3,10,0.748158,0,0,0,0.862863,0.605854,0.246856,0,0,0.158485,0.1,0.862,0.75,0.7,0.75,0.500471,0.556188,0.650623,0.1
4,9,0.749747,0,0,0,0.866151,0.607812,0.245803,0,0,0.151162,0.1,0.862,0.75,0.7,0.75,0.499941,0.556235,0.650839,0.1
5,8,0.751337,0,0,0,0.869439,0.609774,0.244748,0,0,0.143774,0.1,0.862,0.75,0.7,0.75,0.499402,0.556272,0.651059,0.1
6,8,0.752928,0,0,0,0.872727,0.611741,0.243692,0,0,0.136319,0.1,0.862,0.75,0.7,0.75,0.498854,0.556301,0.651282,0.1
7,9,0.75452,0,0,0,0.876016,0.613712,0.242636,0,0,0.128799,0.1,0.862,0.75,0.7,0.75,0.498295,0.55632,0.651509,0.1
8,10,0.756113,0,0,0,0.879304,0.615688,0.241579,0,0,0.121213,0.1,0.862,0.75,0.7,0.75,0.497726,0.55933,0.651741,0.1
9,3,0.758602,0,0,0,0.885593,0.617643,0.24052,0.224834,5,0.113501,0.1,0.864,0.75,0.7,0.743816,0.499148,0.559337,0.651976,0.1
10,11,0.76019,0,0,0,0.888882,0.619587,0.239461,0.174834,5,0.105723,0.1,0.864,0.75,0.7,0.738799,0.49856,0.556335,0.652215,0.1
11,3,0.762675,0,0,0,0.895171,0.621517,0.238401,0.124834,5,0.0978198,0.1,0.866,0.75,0.7,0.734924,0.499962,0.556329,0.652458,0.1
12,6,0.764861,0,0,0,0.898461,0.626451,0.237339,0.074834,5,0.0898506,0.1,0.868,0.75,0.7,0.732172,0.497339,0.556299,0.652711,0.1
13,8,0.766447,0,0,0,0.90175,0.628385,0.236277,0.024834,5,0.0818156,0.1,0.868,0.75,0.7,0.730528,0.496707,0.55626,0.652968,0.1
14,4,0.767585,0,0,0,0.90354,0.630327,0.235214,0,5,0.0737448,0.1,0.865,0.75,0.7,0.729984,0.494565,0.556208,0.653229,0.1
15,8,0.769174,0,0,0,0.90683,0.632275,0.23415,0,5,0.0656082,0.1,0.865,0.75,0.7,0.729984,0.493913,0.556145,0.653493,0.1
16,7,0.770765,0,0,0,0.91012,0.634227,0.233084,0,5,0.0574058,0.1,0.867,0.75,0.7,0.729984,0.493252,0.556074,0.653762,0.1
17,9,0.772356,0,0,0,0.91341,0.636184,0.232018,0,5,0.0491376,0.1,0.867,0.75,0.7,0.729984,0.492581,0.555992,0.654034,0.1
18,9,0.773949,0,0,0,0.916701,0.638147,0.230951,0,5,0.0408036,0.1,0.867,0.75,0.7,0.729984,0.4919,0.555902,0.65431,0.1
19,9,0.775544,0,0,0,0.919992,0.640114,0.229883,0,5,0.0324037,0.1,0.867,0.75,0.7,0.729984,0.491209,0.555801,0.654591,0.1
20,11,0.777139,0,0,0,0.923283,0.642086,0.228813,0,5,0.0239381,0.1,0.867,0.75,0.7,0.729984,0.490509,0.552692,0.654875,0.1
21,1,0.778736,0,0,0,0.926574,0.644064,0.227743,0,5,0.0154066,0.1,0.869,0.75,0.7,0.729984,0.489798,0.552572,0.655163,0.1
22,8,0.780335,0,0,0,0.929865,0.646047,0.226672,0,5,0.00680929,0.1,0.869,0.75,0.7,0.729984,0.489078,0.552443,0.655455,0.1
23,8,0.781934,0,0,0,0.933157,0.648034,0.225599,0,5,0,0.1,0.869,0.75,0.7,0.729984,0.488348,0.552304,0.655751,0.1
24,11,0.783535,0,0,0,0.936448,0.650028,0.224526,0,5,0,0.1,0.869,0.75,0.7,0.729984,0.487607,0.549155,0.656051,0.1
25,9,0.785137,0,0,0,0.939741,0.652026,0.223451,0,5,0,0.1,0.869,0.75,0.7,0.729984,0.486857,0.548996,0.656355,0.1
26,5,0.787042,0,0,0,0.944036,0.65403,0.222375,0,5,0,0.1,0.871,0.75,0.7,0.729984,0.486097,0.548827,0.660663,0.1
27,11,0.788647,0,0,0,0.947331,0.656039,0.221299,0,5,0,0.1,0.871,0.75,0.7,0.729984,0.485327,0.545649,0.660975,0.1
28,2,0.790706,0,0,0,0.950627,0.658062,0.220221,0,5,0,0.1,0.872,0.75,0.703,0.729984,0.484547,0.54546,0.661291,0.1
