t,action,reward,cost0,cost1,cost2,gdp_pc,cohesion,internal_conflict_risk,shock_severity,shock_type,unemployment,inflation,debt_to_gdp,democracy,education,healthcare,inequality,polarization,state_capacity,systemic_stress
1,7,0.744087,0,0,0,0.853287,0.601952,0.248949,0,0,0.172934,0.1,0.862,0.75,0.7,0.75,0.4995,0.550068,0.650204,0.1
2,1,0.745675,0,0,0,0.856575,0.603908,0.247897,0,0,0.165803,0.1,0.864,0.75,0.7,0.75,0.49899,0.550126,0.650412,0.1
3,10,0.747264,0,0,0,0.859863,0.605869,0.246845,0,0,0.158605,0.1,0.864,0.75,0.7,0.75,0.498471,0.553176,0.650623,0.1
4,3,0.749752,0,0,0,0.866151,0.607826,0.245791,0,0,0.151282,0.1,0.866,0.75,0.7,0.75,0.499941,0.553223,0.650839,0.1
5,3,0.752238,0,0,0,0.872439,0.609781,0.244748,0,0,0.143834,0.1,0.868,0.75,0.7,0.75,0.501402,0.553266,0.651059,0.1
6,6,0.754429,0,0,0,0.875727,0.614748,0.243692,0,0,0.136319,0.1,0.87,0.75,0.7,0.75,0.498838,0.553286,0.651288,0.1
7,2,0.756473,0,0,0,0.879016,0.616729,0.242635,0,0,0.128739,0.1,0.871,0.75,0.703,0.75,0.498265,0.553296,0.651522,0.1
8,9,0.758068,0,0,0,0.882304,0.618714,0.241578,0,0,0.121093,0.1,0.871,0.75,0.703,0.75,0.497681,0.553297,0.651759,0.1
9,6,0.760266,0,0,0,0.885593,0.62371,0.24052,0,0,0.113381,0.1,0.873,0.75,0.703,0.75,0.495072,0.553273,0.652006,0.1
10,3,0.762764,0,0,0,0.891882,0.625705,0.23946,0,0,0.105543,0.1,0.875,0.75,0.703,0.75,0.496454,0.553246,0.652258,0.1
11,10,0.764362,0,0,0,0.895171,0.627704,0.2384,0,0,0.0976398,0.1,0.875,0.75,0.703,0.75,0.495825,0.55621,0.652513,0.1
12,7,0.765962,0,0,0,0.898461,0.629709,0.237339,0,0,0.0896706,0.1,0.877,0.75,0.703,0.75,0.495187,0.556164,0.652773,0.1
13,4,0.767114,0,0,0,0.90025,0.631723,0.236276,0,0,0.0816656,0.1,0.874,0.75,0.703,0.75,0.493038,0.556104,0.653036,0.1
14,10,0.768718,0,0,0,0.90354,0.633742,0.235213,0,0,0.0735948,0.1,0.874,0.75,0.703,0.75,0.49238,0.559034,0.653304,0.1
15,7,0.770323,0,0,0,0.90683,0.635767,0.234148,0,0,0.0654582,0.1,0.876,0.75,0.703,0.75,0.491711,0.558955,0.653575,0.1
16,5,0.77223,0,0,0,0.911123,0.637796,0.233083,0,0,0.0572357,0.1,0.878,0.75,0.703,0.75,0.491032,0.558865,0.657851,0.1
17,3,0.774736,0,0,0,0.917417,0.639823,0.232017,0,0,0.0488874,0.1,0.88,0.75,0.703,0.75,0.492343,0.558773,0.65813,0.1
18,11,0.776344,0,0,0,0.92071,0.641855,0.230949,0,0,0.0404731,0.1,0.88,0.75,0.703,0.75,0.491644,0.55567,0.658414,0.1
19,10,0.777954,0,0,0,0.924004,0.643893,0.229881,0,0,0.0319931,0.1,0.88,0.75,0.703,0.75,0.490935,0.558558,0.658702,0.1
20,5,0.779865,0,0,0,0.928301,0.645935,0.228811,0,0,0.023427,0.1,0.882,0.75,0.703,0.75,0.490215,0.558435,0.662994,0.1
21,5,0.781779,0,0,0,0.932601,0.647983,0.227741,0,0,0.014775,0.1,0.884,0.75,0.703,0.75,0.489486,0.558303,0.66729,0.1
